"Service","EC2-Other($)","EC2-Instances($)","Elastic Load Balancing($)","S3($)","Elastic MapReduce($)","Elastic Container Service for Kubernetes($)","Managed Streaming for Apache Kafka($)","VPC($)","Route 53($)","EC2 Container Registry (ECR)($)","GuardDuty($)","CloudWatch($)","QuickSight($)","Key Management Service($)","Cost Explorer($)","Service Catalog($)","API Gateway($)","Secrets Manager($)","SNS($)","Lambda($)","DynamoDB($)","Glacier($)","Step Functions($)","SQS($)","Simple Workflow Service($)","CloudShell($)","CloudTrail($)","Glue($)","CloudWatch Events($)","X-Ray($)","CloudFormation($)","Total costs($)"
"2025-04-04","800.9685527719","404.8739620185","50.9216565221","75.6600166721","24.6472597464","19.2","38.651584636","16.5988591813","12.8772112","17.8346499024","","7.8913748727","1.6000000128","0.333333336","0.24","0","0.0014226411","0.00018","0.0000148654","0.0000144896","0.0000018525","0.000002108","0.0000000438","0.0000001288","0.0000000291","","0","0","0","","0","1472.3000970305"
"2025-04-05","787.6250626899","391.3374694903","51.4494928835","74.670824545","22.58341563","19.2","38.5775484787","16.5825896347","12.9114456","17.8423288632","","7.5344159381","1.6000000128","0.333333336","0.14","0","0.0014050789","","0.0000224715","0.0000134044","0.0000021377","0.0000021286","0.0000000166","0.0000000966","0.0000000291","","0","0","0","","","1442.3893724656"
"2025-04-06","788.0463993959","397.1339163995","39.7079378585","74.8984194557","23.8142184168","19.2","38.5259541073","16.576852814","12.8175252","17.8423288632","","7.24005789","1.6000000128","0.333333336","0.19","0","0.0014577685","0.00018","0.0000258347","0.0000148574","0.0000015675","0.0000019982","0.0000000604","0.000000161","0.0000000582","","0","0","0","","","1437.9286260556"
"2025-04-07","801.4196973162","398.7412531436","56.7075212329","75.2183837432","23.7885985728","19.2","38.540320794","16.6391904619","12.8678696","17.8703717521","","7.3808655766","1.6000000128","0.337875336","0.18","0","0.0016053124","0.00018","0.0000259027","0.0000129699","0.0000026363","0.0000020194","0.0000000438","0.0000001932","0.0000000291","","0","0","0","","","1470.4937766489"
"2025-04-08","800.5293840257","407.0636654793","59.3530933741","75.356838288","25.2346031304","19.2","38.5264014783","16.6065063493","12.8334608","17.9197204519","","7.6846885946","1.6000000128","0.341265336","0.37","0","0.0015631505","0.00018","0.0000513901","0.0000148558","0.0000027789","0.0000019994","0.0000000604","0.000000161","0.0000000582","","0","0","0","","","1482.6214417747"
"2025-04-09","801.8570786901","401.7378456109","60.0814665459","75.4191132235","25.5067512096","19.2","38.6707125846","16.6188747369","12.8849648","17.9574946308","","7.2844617229","1.6000000128","0.341370336","0.27","0","0.0016439417","0.00027","0.0000440764","0.000014516","0.0000019951","0.0000019764","0.0000000408","0.0000000966","","","0","0","0","","","1479.432110747"
"2025-04-10","814.2082002339","390.2703349177","61.5644345423","77.6484344876","23.5803309084","19.2","38.8407475092","16.6551050784","12.8670968","18.0203980415","","7.6621094721","1.6000000128","0.342012336","0.23","0","0.0015596358","0.00027","0.0000260434","0.0000138708","0.000003349","0.0000020326","0.0000000574","0.000000161","0.0000000291","","0","0","0","","","1482.691079519"
"2025-04-11","803.9227753374","391.7574440401","58.6478725004","76.4091609547","23.8497016932","19.2","39.0646133376","16.6143581974","12.868242","18.1255972542","","8.4381685845","1.6000000128","0.342093336","0.89","0","0.0015807115","0.00018","0.0000148813","0.0000141566","0.0000023514","0.0000019195","0.000000077","0.000000161","0.0000000873","","0","0","0","","","1471.7318215939"
"2025-04-12","826.2112751278","398.7094295943","58.6567147059","76.1246703271","26.230329108","19.2","39.0805739671","16.588308936","12.8645148","18.1724710007","","7.7325717447","1.6000000128","0.341496336","0.12","0","0.0015174833","0.00018","0.0000145756","0.000014251","0.0000023514","0.0000020679","0.000000074","0.000000161","0.0000000582","","0","0","0","","","1501.6340866828"
"2025-04-13","803.6029433538","391.6941083605","42.9088085676","75.4907166592","23.9600262828","19.2","39.019394772","16.5819081419","12.8384876","18.1772845904","","7.9004366532","1.6000000128","0.342309336","0.11","0","0.0014472323","0.00027","0.0000165785","0.0000139775","0.0000034915","0.0000020811","0.0000000906","0.000000161","0.0000000873","","0","0","0","","","1453.42817803"
"2025-04-14","794.429849245","391.913511752","54.7986068868","75.6954317264","25.40565087","19.2","39.1144584956","16.6001983633","12.8979764","18.1874157285","","7.8588849729","1.6000000128","0.341760336","0.38","0","0.0013699507","0.00018","0.0000159861","0.000014022","0.0000015675","0.0000018517","0.000000077","0.000000161","0.0000000873","","0","0","0","","","1458.4253284926"
"2025-04-15","795.9695579387","380.0640563692","57.4079666573","75.7146821887","25.381704024","19.2","39.137503576","16.6068455822","12.8659228","18.2122180226","","7.7689298904","1.6000000128","0.342693336","0.87","0","0.0013769758","0.00027","0.000016096","0.0000142496","0.000002494","0.0000021759","0.000000074","0.0000000966","0.0000000582","","0","0","0","","","1451.143762618"
"2025-04-16","792.5824332642","364.0057312512","58.2153190035","76.2105570104","25.520538774","19.2","39.154920433","16.6181279791","12.8630476","18.2882714401","","7.8005306153","1.6000000128","0.341805336","0.23","0","0.0015104577","0.00027","0.0000179955","0.0000149074","0.0000026363","0.0000019551","0.0000000574","0.0000001288","0.0000000291","","0","0","0","","","1432.6331008869"
"2025-04-17","794.4088919243","365.9345636782","53.8119437314","75.979840996","25.469341608","19.2","39.1723525434","16.6199137546","12.881052","18.3798593707","","7.5029157372","1.6000000128","0.341967336","0.15","0","0.0014261546","0.00018","0.0000137112","0.000012888","0.0000015675","0.0000019235","0.0000000604","0.0000001932","0.0000000582","","0","0","0","","","1431.4542792492"
"2025-04-18","794.5920776206","369.0608526273","50.8957402558","74.9500508484","25.44301347","19.2","39.1762157694","16.6226018449","12.9148996","18.451115616","","7.6169597076","1.6000000128","0.341667336","0.14","0","0.0013910284","0.00018","0.0000134976","0.0000150573","0.0000023513","0.0000019615","0.0000000438","0.0000001288","0.0000000291","","0","0","0","","","1431.0067988066"
"2025-04-19","795.74729391","371.6810994278","52.6002018674","72.8744523738","25.375897572","19.2","39.0827815118","16.5837619705","12.89253","18.4913483088","","7.6116643225","1.6000000128","0.341640336","0.11","0","0.0013629261","0.00009","0.0000197304","0.0000140635","0.0000017101","0.0000020862","0.0000000272","0.0000001288","","","0","0","0","","","1434.1941622857"
"2025-04-20","806.126231178","370.0603237998","38.6000828","72.7377681765","25.276162278","19.2","39.0899080835","16.5784261658","12.8538184","18.4913483088","","7.7213049912","1.6000000128","0.341337336","0.11","0","0.0012505203","0.00009","0.0000252322","0.000013965","0.0000015676","0.0000019779","0.0000000634","0.0000001932","0.0000000873","","0","0","0","","","1428.7880951373"
"2025-04-21","694.7661784667","363.8910319636","52.7497233721","72.9856338846","25.423895916","19.2","39.1073894217","16.6347000076","12.8583176","18.5360714569","","7.6446554046","1.6000000128","0.343212336","0.15","0","0.0013980527","0.00027","0.0000232223","0.0000149102","0.0000015676","0.0000019775","0.0000000408","0.0000001288","0.0000000291","","0","0","0","","","1325.8925197716"
"2025-04-22","618.9933601381","356.1336429825","53.8428857499","72.9896738261","25.22933265","19.2","39.0796464587","16.6062142805","12.7739581551","18.6029981038","","7.9162545146","1.6000000128","0.341535336","0.16","0","0.0014788694","0.00018","0.0000196947","0.0000136765","0.0000024939","0.0000018448","0.0000000604","0.0000001932","0.0000000582","","0","0","0","","","1243.4711990992"
"2025-04-23","625.1137273845","355.1620252152","56.1954699996","73.1279761411","25.385389998","19.2","39.1412197447","16.6330475636","12.7957392075","18.6559503263","","7.7297894143","1.6000000128","0.341541336","0.24","0","0.0013734643","0.00009","0.0000156357","0.0000141301","0.0000023515","0.0000022197","0.0000000136","0.0000001932","","","0","0","0","","","1251.3233743517"
"2025-04-24","634.0192799583","352.0398660885","57.3566358493","72.8818539301","24.577307442","19.2","39.2003335232","16.6345661974","12.7699216","18.7636425545","","8.158835656","1.6000000128","0.3614480028","0.18","0","0.0003196558","0.00108","0.0000189097","0.0000135175","0.0000018525","0.0000020425","0.0000003618","0.0000007726","0.0000003495","","0","0","0","","","1257.7451282768"
"2025-04-25","638.5205291639","355.0231475713","56.5068447815","72.8120080475","24.601038966","19.2","39.1749439121","16.6588454158","12.8047168","18.8942080724","","7.7416765547","1.6000000128","0.4407680034","0.13","0","0.0002915539","0.00306","0.0000224521","0.0000150281","0.0000021376","0.000002065","0.0000010249","0.0000022217","0.0000010196","","0","0","0","","","1264.1121248043"
"2025-04-26","624.8894209523","354.4355886172","52.6469781276","72.762076343","24.462436878","19.2","39.2201265102","16.5914718061","12.8173068","18.9829539845","","7.8844692987","1.6000000128","0.4474783368","0.1","0","0.000207249","0.00261","0.0000267969","0.0000132989","0.0000020663","0.0000019095","0.0000007664","0.0000018029","0.0000008446","","0","0","0","","","1246.0431724017"
"2025-04-27","625.4800698116","353.9722401124","46.7974068661","73.2858280998","25.409118258","19.2","39.255429258","16.5928776138","12.7847052","18.9951822792","","7.4671283992","1.6000000128","0.4463773368","0.1","0","0.0013875129","0.00099","0.0000205191","0.0000141551","0.0000026365","0.0000019677","0.0000002794","0.0000006762","0.0000003202","","0","0","0","","","1241.3887813148"
"2025-04-28","634.1432234454","355.4320208747","56.6943777855","73.4756756413","25.480303752","8.002403334","39.2351086052","16.650182774","12.7579192","19.0150236738","","7.5109210308","1.6000000128","0.4463503368","0.12","0","0.0013840011","0.00162","0.0000248514","0.0000133823","0.0000020663","0.0000021365","0.0000005435","0.000001159","0.0000005533","","0","0","0","","","1250.5665591597"
"2025-04-29","638.5688102817","359.9786073045","64.7234715138","73.6410809418","25.50871116","4.8","39.2449987662","16.5951319411","12.6829648","19.0589118692","","7.6095688693","1.6000000128","0.4471483368","0.1","0","0.0014402048","0.00135","0.0000265675","0.0000154648","0.0000018526","0.0000019747","0.0000004532","0.0000009982","0.0000004951","","0","0","0","","","1264.5622438081"
"2025-04-30","651.8618776539","360.6676057434","71.4719086688","73.6924674839","25.520597424","4.8","39.3982359643","16.6158584497","12.8522912","19.0748233918","","7.5893722366","1.6000000128","0.4499383368","0.16","0","0.0014015673","0.00324","0.0000282338","0.0000125467","0.0000022088","0.0000020314","0.0000010569","0.000001932","0.0000010488","","0","0","0","","","1285.7596671917"
"2025-05-01","616.2744560926","354.6926967836","27.5361812399","73.6190001737","25.45466697","4.8","39.2070485976","16.61167997","17.7408472","18.4842623146","","3.5153641536","1.548387072","0.419354832","0.08","0","0.0013734633","0.00324","0.0000345951","0.0000147907","0.0000026365","0.000001942","0.0000010269","0.0000022861","0.0000010196","","0","0","0","","","1199.9886171598"
"2025-05-02","630.1382643551","355.0378322688","39.2747988059","74.2378393138","26.3371949472","4.8","39.1006203389","16.5862261161","12.7266141325","18.5095095303","","6.5685141622","1.548387072","0.419354832","0.12","0","0.0015385633","0.00063","0.0000262196","0.0000140886","0.0000017814","0.0000019966","0.0000002118","0.0000004508","0.0000002328","","0","0","0","","","1225.4073694197"
"2025-05-03","622.7048368141","355.3071762884","41.6672514006","74.0292221686","25.594678086","4.8","39.0999401261","16.5762082403","12.6981075425","18.5131510608","","6.8419453648","1.548387072","0.419354832","0.08","0","0.0014928967","0.00297","0.0000419247","0.000014033","0.0000018528","0.0000019968","0.0000009969","0.0000020607","0.0000009322","","0","0","0","","","1219.88478569"
"2025-05-04","620.3088759578","352.6958263941","33.1809785299","74.3757109624","25.383715566","4.8","39.1471175676","16.5755765202","12.7576684","18.5131510608","","6.8778225382","1.548387072","0.428828832","0.08","0","0.0013875153","0.00324","0.0000390491","0.0000140097","0.0000015676","0.0000021283","0.0000010869","0.0000023184","0.0000010488","","0","0","0","","","1206.6783481251"
"2025-05-05","619.0461136612","355.3828966108","50.1964886005","74.2833681057","25.457261136","4.8","39.164301504","16.6018553093","12.8038564","18.5239533483","","7.1462515093","1.548387072","0.417013714","0.25","0","0.0014156173","0.00234","0.0000230296","0.0000136861","0.0000015676","0.0000019322","0.000000786","0.0000016744","0.0000007572","","0","0","0","","","1225.6255460215"
