"Service","EC2-Instances($)","EC2-Other($)","Relational Database Service($)","ElastiCache($)","DocumentDB (with MongoDB compatibility)($)","Elastic Container Service for Kubernetes($)","S3($)","VPC($)","Elastic Load Balancing($)","CloudWatch($)","Elastic MapReduce($)","Elastic File System($)","EC2 Container Registry (ECR)($)","Secrets Manager($)","Transfer Family($)","Route 53($)","DynamoDB($)","Backup($)","WAF($)","Key Management Service($)","Elastic Container Service($)","Cost Explorer($)","Service Catalog($)","SNS($)","Athena($)","SES($)","Lambda($)","Simple Workflow Service($)","Step Functions($)","CloudShell($)","CloudTrail($)","Glue($)","SQS($)","CloudFormation($)","X-Ray($)","Total costs($)"
"2025-01-07","324.5492977102","159.6310959448","196.101112761","55.944","43.2825245464","33.6","25.6593673308","25.7692080399","20.5770372459","18.476171924","7.2576","4.2367479024","2.4955464369","2.3636133328","","0.9284976","0.7459205702","0.6596493102","0.5322143064","0.273085512","","0.14","0","0.0002419396","","","0.0000132278","0.0000014955","0.0000015117","","0","0","0","0","","923.2229486485"
"2025-01-08","314.0587276172","155.4120018741","182.5252508776","55.944","43.2808970976","33.6","25.5118041655","25.6766298174","21.9930875135","16.5841134007","7.2576","4.2367479024","2.4987524765","2.3937383868","","0.9330952","0.7459203563","0.6596493102","0.5387339064","0.272788512","","0.17","0","0.0011912476","","","0.0000159029","0.0000014955","0.0000015134","","0","0","0","","","894.2947485736"
"2025-01-09","306.1661604354","158.2710489977","174.2597273911","55.944","43.282363907","33.6","25.3604215138","25.8442449199","23.0051502761","15.6522256811","7.2576","4.2367479024","2.4989615341","2.3991650008","","0.9220732","0.7459204988","0.6596493102","0.5047121064","0.272929512","","0.13","0","0.0031073739","","","0.0000130504","0.0000014955","0.0000015132","","0","0","0","","","881.0162256198"
"2025-01-10","311.3306690434","155.3937754198","174.35087861","55.944","43.2809156158","33.6","25.6556520825","25.7257225766","22.839353292","15.7956288543","7.2576","4.2367479024","2.504054716","2.4007450008","","0.9116964","0.7459203563","0.6596493102","0.4955627064","0.272788512","","0.13","0","0.0034644733","","","0.000015913","0.0000014973","0.0000015104","","0","0","0","","","883.5348437925"
"2025-01-11","276.122872495","147.6439807881","170.1134641377","55.944","43.2815701204","33.6","25.2677696898","25.6651432618","23.3061741885","16.064023424","7.2576","4.2367479024","2.5069589088","2.3982600008","","0.8574236","0.7459202138","0.6596493102","0.5022113064","0.272770512","","0.12","0","0.0027204252","","","0.000013844","0.0000019886","0.0000017613","","0","0","0","","","836.5692778788"
"2025-01-12","282.0742664077","147.5400061056","170.3857911372","55.944","43.281424268","33.6","25.0586243449","25.668491601","21.500916704","16.280278015","7.2576","4.2367479024","2.5069589088","2.3972750008","","0.9977464","0.7459202138","0.6596493102","0.4842659064","0.272899512","","0.12","0","0.0022477706","","","0.0000155713","0.0000014973","0.000001758","","0","0","0","","","841.015128335"
"2025-01-13","307.0371880671","156.6565910225","179.4857009511","55.944","43.2822409112","33.6","25.2926944635","25.61487917","22.9200318717","16.2858917211","7.2576","4.2367479024","2.5069589088","2.4370650008","","0.8793384","0.7459265376","0.6596493102","0.5056229064","0.272644512","","0.15","0","0.0025529027","","","0.0000137432","0.0000019922","0.000002009","","0","0","0","","","885.7733423035"
"2025-01-14","314.1499598446","174.1206444323","171.4151373202","55.944","43.2820657912","33.6","25.7711429202","25.7322252922","50.1672932946","19.8365042458","7.2576","4.2367479024","2.5069590469","2.4764550008","","1.2805624","0.7459203563","0.6596493102","0.8466101064","0.272806512","","0.13","0","0.0024080193","","","0.0000145298","0.0000014955","0.0000015118","","0","0","0","","","934.4347093325"
"2025-01-15","282.1741106828","163.0347992806","167.3678956061","55.944","43.2796523912","33.6","25.5402543312","25.8151215612","24.172461435","18.6758243702","7.2576","4.2367479024","2.5069592163","2.4052750008","","0.864902","0.7459204276","0.6596493102","0.5173469064","0.272971512","","0.17","0","0.0033915608","","","0.0000142816","0.0000014937","0.0000015086","","0","0","0","","","859.2449007787"
"2025-01-16","290.8260351663","158.045498697","171.4651226584","55.944","43.2822145112","33.6","25.3352248843","25.8407012166","23.5884418269","19.5726018149","7.2576","4.2367479024","2.5069595332","2.3339183341","","0.9269112","1.1899209263","0.6596493102","0.4923119064","0.272848512","","0.13","0","0.0027918769","","","0.0000151835","0.0000014955","0.00000176","","0","0","0","","","867.5095187161"
"2025-01-17","290.5490411547","156.9191054076","171.8255407288","55.944","43.2800318912","33.6","25.2221984278","25.8969251578","22.5885902766","16.7161075996","7.2576","4.2367479024","2.5069597466","2.3728100008","","0.8519212","1.6339281026","0.6596493102","0.5364239064","0.272935512","","0.13","0","0.0030632398","","","0.0000157871","0.0000014973","0.0000015104","","0","0","0","","","863.0035983597"
"2025-01-18","288.4370697987","142.9773841543","166.1105412279","55.944","43.2823942512","33.6","25.275557624","25.7515883448","22.3238381286","10.9017431866","7.2576","4.2367479024","2.5069598232","2.3621350008","","0.8202672","1.633920285","0.6596493102","0.5264249064","0.273031512","","0.13","0","0.0025212169","","","0.0000131686","0.0000019904","0.0000015117","","0","0","0","","","835.0133905437"
"2025-01-19","259.9409287675","141.4791035783","165.7321040122","55.944","43.2811734712","33.6","25.0950583837","25.6743217402","20.993183897","9.8256476185","7.2576","4.2367479024","2.5069598232","2.3635800008","","0.9835944","1.633920285","0.6596493102","0.4771517064","0.272902512","","0.14","0","0.0025110467","","","0.0000167393","0.0000014955","0.0000017644","","0","0","0","","","802.1001584545"
"2025-01-20","309.7877293379","145.9118435369","169.1268516646","55.944","43.2830527112","33.6","25.2503377235","25.7302989795","21.1469986133","12.9447143124","7.2576","4.2367479024","2.5069598232","2.3671250008","","0.8558744","1.6339204988","0.6596493102","0.4776143064","0.272677512","","0.12","0","0.0023412241","","","0.0000126141","0.0000014955","0.0000015102","","0","0","0","","","863.116352477"
"2025-01-21","298.0509591773","143.511800443","167.5287928882","55.944","43.2818570112","33.6","25.5842832332","25.7247570062","22.1920446739","16.3868995698","7.2576","4.2367479024","2.5069598232","2.3619150008","","0.8434704","1.6339202138","0.6596493102","0.4909559064","0.272830512","","0.14","0","0.002932846","","","0.0000154187","0.0000014973","0.0000017594","","0","0","0","","","852.212394593"
"2025-01-22","309.0077325965","144.6910140006","169.1142735464","55.944","43.2816372312","33.6","25.0795789968","25.640273457","21.8121382406","15.5915687885","7.2576","4.2367479024","2.5069598459","2.3631250008","","0.842806","1.6339202138","0.6596493102","0.4814279064","0.273025512","","0.17","0","0.0028419114","","","0.0000139319","0.0000019904","0.0000015118","","0","0","0","","","864.1903378946"
"2025-01-23","260.4306438263","148.0829753453","166.5520179339","55.944","43.2843564454","33.6","24.1636999705","25.6337252033","22.8654445206","16.0320533075","7.2576","4.2367479024","2.5069598448","2.3658800008","","1.2325772","1.6339205701","0.6596493102","0.5064173064","0.272113512","","0.13","0","0.0025070626","","","0.0000148689","0.0000014937","0.0000017594","","0","0","0","","","817.3933073841"
"2025-01-24","281.3844818185","163.3129155362","249.4650808392","55.944","43.2814533418","33.6","23.864210957","25.6376664635","30.709518862","17.3161545764","7.2576","4.2367479024","2.5076839552","2.3660500008","","0.8322992","1.6339204276","0.6596493102","0.6007661064","0.273214512","","0.13","0","0.0022899919","","","0.0000147896","0.0000014991","0.0000017688","","0","0","0","","","945.0157218586"
"2025-01-25","277.2472720114","156.0758976321","219.9454427839","55.944","43.2817400428","33.6","24.4298878459","25.6599216385","22.2933173417","15.9586713147","7.2576","4.2367479024","2.50845684","2.3626200008","","0.8005108","1.6339202138","0.6596493102","0.4777427064","0.273028512","","0.08","0","0.0022445856","","","0.0000144898","0.0000019904","0.000001513","","0","0","0","","","894.7286894754"
"2025-01-26","256.7070052022","153.5489417255","166.2340633483","55.944","43.2812855763","33.6","25.1915976573","25.5787391343","20.9632243353","18.7469762175","7.2576","4.2367479024","2.50845684","2.3630950008","","0.7268804","1.6339202138","0.6596493102","0.5049989064","0.273157512","","0.08","0","0.0022410813","","","0.0000146003","0.0000014973","0.000001758","","0","0","0","","","820.0425982192"
"2025-01-27","286.2287994022","160.856855945","190.2255405932","55.944","43.2815021172","33.6","25.5251587314","25.6266171783","22.2561826621","18.8718805067","7.2576","4.2367479024","2.5103647221","2.3651300008","","0.8168992","1.6339202138","0.6596493102","0.4746233064","0.272941512","","0.1","0","0.0025408591","","","0.0000146454","0.000001994","0.0000017674","","0","0","0","","","882.7469725697"
"2025-01-28","292.8560953666","163.4268429219","174.6902962717","55.944","43.282482293","33.6","25.5495846565","25.6541344763","22.3592636538","19.1630450085","7.2576","4.2367479024","2.5129629273","2.3636050008","","0.8035356","1.6339201425","0.6596493102","1.0869149064","0.273106512","","4.77","0","0.0024157599","","","0.0000146964","0.0000014973","0.000001764","","0","0","0","","","882.1262206675"
"2025-01-29","297.9244707909","163.9043171661","172.3390085876","55.944","43.2805947616","33.6","25.6623963431","25.6912061518","22.4355223941","18.6327004789","7.2576","4.2367479024","2.5143743403","2.4353100008","","0.7646332","1.6339202138","0.6596493102","0.5050907064","0.268246512","","0.13","0","0.0029883511","","","0.0000135993","0.000001994","0.0000015148","","0","0","0","","","879.8227943192"
"2025-01-30","299.6300165564","160.2259801296","178.4056059957","55.944","43.2827736787","33.6","25.4878824374","25.6304559728","22.1193335864","16.8278012616","7.2576","4.2367479024","2.5150743751","2.4003450008","","0.7686264","1.6339272476","0.6596493102","0.4731161064","0.273079512","","0.09","0","0.0022632855","","","0.0000159133","0.0000014973","0.0000015117","","0","0","0","","","881.4642976809"
"2025-01-31","291.5728101827","160.425656494","168.9856254175","55.944","43.2818123288","33.6","25.4677971037","25.6188559632","21.8721157878","17.118242359","7.2576","4.2367479024","2.5150747018","2.4591750008","","0.7749976","1.6339202138","0.6596493102","0.5116937064","0.268897512","","0.09","0","0.0025183997","","","0.0000131717","0.0000014973","0.0000020107","","0","0","0","","","864.2972066635"
"2025-02-01","276.9570950689","165.7881817264","173.5731864309","55.944","43.280219314","33.6","27.8658760724","25.5823092096","21.4635972188","12.4258913113","7.2576","4.6906851792","2.7845470896","2.5683385712","","8.2441244","0.0000246504","0.730326022","0.5097293376","0.2857142808","","0.08","0","0.000181412","","","0.0000155134","0.0000019958","0.0000015164","","0","0","0","","","863.6316463207"
"2025-02-02","265.7818348553","159.8004727765","172.4736023797","55.944","43.2825766467","33.6","27.6984264622","25.5716259458","20.9408994207","16.2160581294","7.2576","4.6906851792","2.7845470896","2.5701035712","","0.6884744","0.0000002138","0.730326022","0.5027861376","0.2857142808","","0.08","0","0.0001303254","","","0.0000150703","0.0000010042","0.0000015146","","0","0","0","","","840.899881425"
"2025-02-03","281.8058414177","164.8167399517","177.5500324768","55.944","43.2810254457","33.6","28.0920228082","25.67827796","21.9476666064","15.3330997198","7.2576","4.6906851792","2.7853784264","2.5734585712","","0.8201868","0.0000002138","0.730326022","0.5474783376","0.2861912808","","0.09","0","0.0002064026","","","0.0000155536","0.0000019904","0.0000015116","","0","0","0","","","867.8302366755"
"2025-02-04","286.4744536878","159.0486564557","175.3240362484","55.944","43.2821655013","33.6","27.8831064312","25.7708390548","20.9814238988","15.2466665682","7.2576","4.6906851792","2.787101979","2.5721685712","","0.6845456","0.2308816389","0.730326022","0.5171999376","0.3010832808","","0.11","0","0.0002195716","","","0.000014036","0.0000014955","0.000001764","","0","0","0","","","863.437176922"
"2025-02-05","283.5274684693","157.8860660858","156.0377708565","55.944","43.2828263994","33.6","27.9173066393","25.6612176605","20.8705277281","14.5110006145","7.2576","4.6906851792","2.7880587083","2.5714735712","","0.665078","0.7459225651","0.730326022","0.4830245376","0.2961362808","","0.14","0","0.0002920463","","","0.0000144679","0.000001994","0.0000015178","","0","0","0","","","839.6067993436"
"2025-02-06","279.6939248348","158.607423082","155.364713418","55.944","43.2810425604","33.6","27.7428721905","25.6644749813","20.7523735527","12.9517633487","7.2576","4.6906851792","2.7903798304","2.5729135712","","0.6585752","0.7459209263","0.730326022","0.5021969376","0.3008102808","","0.12","0","0.0002709773","","","0.0000152529","0.0000014992","0.0000015116","","0","0","0","","","833.9722851569"
"2025-02-07","280.2495554419","168.5791766541","156.5160387992","55.944","43.2813511959","33.6","27.7629835488","25.6984155949","20.8900529001","15.5603148366","7.2576","4.6906851792","2.7938574243","2.5744935712","","0.6500768","0.7459222801","0.730326022","0.5139701376","0.3009272808","","0.1","0","0.0003070231","","","0.0000159642","0.0000014991","0.0000017594","","0","0","0","","","848.4400739125"
"2025-02-08","260.681035303","157.293911325","151.8444700574","55.944","43.281245478","33.6","27.5908666784","27.1775323139","19.8896733902","19.1877485808","7.2576","4.6906851792","2.7950147496","2.5723035712","","0.5938168","0.7459229214","0.730326022","0.4889765376","0.3009212808","","0.08","0","0.0002001818","","","0.000013165","0.000001501","0.0000015143","","0","0","0","","","816.7462665506"
"2025-02-09","262.271860161","157.5456405271","151.2650425829","55.944","43.2823724747","33.6","27.5740439626","25.5767798946","19.9517974688","19.8826272558","7.2576","4.6906851792","2.7950147496","2.6090135712","","0.5714608","0.7459230639","0.730326022","0.4963991376","0.3008012808","","1.57","0","0.000181173","","","0.0000159295","0.0000019995","0.0000020124","","0","0","0","","","818.6615892462"
"2025-02-10","278.4185966957","169.8550618986","157.6648147952","55.944","43.2819049582","33.6","27.9691161515","25.6870869681","21.8302026735","20.5968478583","7.2576","4.6906851792","2.7954949","2.5309390474","","0.6139348","0.7459212826","0.730326022","0.5121437376","0.3008582808","","0.09","0","0.0011423039","","","0.0000127469","0.0000014991","0.0000015132","","0","0","0","","","855.1166933118"
"2025-02-11","280.2388392535","174.7775139896","154.1023843605","55.944","43.2813622611","33.6","27.9168824187","25.7196560918","23.8159714699","20.4953909631","7.2576","4.6906851792","2.8000585183","2.6013985712","","0.6165608","0.7459202138","0.730326022","0.5207285376","0.3010592808","","0.08","0","0.0026450045","","","0.0000159405","0.0000015011","0.0000015148","","0","0","0","","","860.239001892"
"2025-02-12","283.2234962485","177.4012063403","152.9929225576","55.944","43.2815800498","33.6","28.183349505","25.7609583216","36.3101447181","20.6021005362","7.2576","4.6906851792","2.8044355228","2.5983590474","","0.7999724","0.7459201425","0.730326022","0.7017953376","0.3009602808","","0.12","0","0.0027727395","","","0.0000133197","0.0000019977","0.0000015148","","0","0","0","0","","878.0526017811"
"2025-02-13","278.0406567802","178.1309399473","153.8993766901","55.944","43.2819418555","33.6","28.0010718078","25.7988391776","42.4008607654","19.9662604346","7.2576","4.6906851792","2.8079241413","2.5774535712","","0.6570284","0.7459222801","0.730326022","0.6717971376","0.3007952808","","0.09","0","0.0031866637","","","0.0000155109","0.0000014973","0.000001758","","0","0","0","","","879.5966849006"
"2025-02-14","282.193285995","167.6650789794","156.3847990838","55.944","43.2814527607","33.6","28.1619386879","25.83754437","22.2816596119","19.9894390461","7.2576","4.6906851792","2.8149872321","2.5989885712","","0.634012","0.7459232064","0.730326022","0.5453357376","0.3007382808","","0.08","0","0.0025722995","","","0.0000137944","0.0000014937","0.0000017582","","0","0","0","","","855.7403841099"
"2025-02-15","279.0037092049","164.9358945898","152.2740489966","55.944","43.2817156721","33.6","28.1108774107","25.6882152309","22.1264052079","16.2853092677","7.2576","4.6906851792","2.8177866624","2.5747735712","","0.609422","0.7459227789","0.730326022","0.5390153376","0.2843035191","","0.08","0","0.0021940983","","","0.0000149224","0.0000019868","0.000001752","","0","0","0","","","841.5822234105"
"2025-02-16","273.0091590099","152.109193937","151.6307376985","55.944","43.2818755727","33.6","28.1703129597","25.6542407861","21.1843759438","15.3344844143","7.2576","4.6906851792","2.8177866624","2.5718685712","","0.5773652","1.1899234201","0.730326022","0.4969031376","0.3005552808","","0.08","0","0.0023274579","","","0.000014938","0.0000014991","0.0000017596","","0","0","0","","","820.6337394499"
"2025-02-17","292.140692509","162.4055915917","155.3781479303","55.944","43.2828408358","33.6","28.2822030789","25.7145107887","21.6403206214","17.0182931722","7.2576","4.6906851792","2.826490041","2.5685785712","","0.6352796","1.6339243465","0.730326022","0.5069579376","0.3007562808","","0.08","0","0.0021224895","","","0.0000146298","0.0000014937","0.0000015072","","0","0","0","","","856.6393386265"
"2025-02-18","286.0413898976","172.6608029125","221.4455272472","55.944","43.2812808927","33.6","28.4446321002","25.7332782493","20.9617134202","21.2058918136","7.2576","4.6906851792","2.8350834195","2.5722535712","","0.6232464","1.6339219239","0.730326022","0.5016077376","0.3005402808","","0.08","0","0.0026998657","","","0.000014403","0.0000014937","0.0000020074","","0","0","0","","","930.5464988373"
"2025-02-19","289.3210393462","176.3844214323","154.068794371","55.944","43.2811815721","33.6","28.0912318205","25.7409797921","21.8455298086","21.5071175501","7.2576","4.6906851792","2.842143513","2.5675085712","","0.6055248","1.633924204","0.730326022","0.5283557376","0.2953742808","","0.14","0","0.0024390082","","","0.0000150716","0.0000019886","0.000001752","","0","0","0","","","871.0781958211"
"2025-02-20","284.9641616287","160.9240170712","152.8778371569","55.944","43.2821950416","33.6","28.1972198784","25.7271272095","21.3332153991","19.7129097219","7.2576","4.6906851792","2.8505362835","2.5692635712","","0.6212188","1.6339238477","0.730326022","0.5014307376","0.2969102808","","0.11","0","0.0023276554","","","0.0000145011","0.0000014991","0.0000017615","","0","0","0","","","847.8269232464"
"2025-02-21","283.6667247331","178.6584501964","154.0693814013","55.944","43.2813366888","33.6","28.1084476593","25.7347672794","23.1225626012","21.5711787997","7.2576","4.6906851792","2.8544850867","2.5708235712","","2.3319264","1.6339231352","0.730326022","0.5108105376","0.3009902808","","0.11","0","0.0022072786","","","0.0000160795","0.0000014955","0.0000017537","","0","0","0","","","870.7506461792"
"2025-02-22","270.3236268132","169.6846819425","152.6610439726","55.944","43.2827512397","33.6","28.2361743743","25.5821723022","20.6484236069","21.5193602789","7.2576","4.6906851792","2.8547397144","2.5695385712","","0.8087068","1.6339232776","0.730326022","0.5048663376","0.3008672808","","0.1","0","0.0025221534","","","0.0000135368","0.0000019886","0.000001752","","0","0","0","","","842.9360271439"
"2025-02-23","270.3838418542","161.608738275","151.4702957127","55.944","43.2825978538","33.6","28.1465040468","25.5992483932","20.9835969588","19.7467164917","7.2576","4.6906851792","2.8547397144","2.5683835712","","0.5412536","1.6339242751","0.730326022","0.4918127376","0.3010412808","","0.1","0","0.0024601544","","","0.000015788","0.0000014919","0.000001504","","0","0","0","","","831.9377849048"
"2025-02-24","287.7981602971","164.3603092206","154.7962358653","55.944","43.2814737435","33.6","27.9905809151","25.7037860842","21.5321784104","19.9863168075","7.2576","4.6906851792","2.8580707028","2.5713035712","","0.6411144","1.6339214251","0.730326022","0.5319113376","0.3006872808","","0.1","0","0.0026666543","","","0.0000136669","0.0000019868","0.0000017553","","0","0","0","","","856.3113453257"
"2025-02-25","272.2676965438","175.3753451809","183.0954471333","55.944","43.2816115812","33.6","28.3674126669","25.7740267258","22.2739648768","17.7061130185","7.2576","4.6906851792","2.8636483395","2.5694685712","","0.6081736","1.6339242752","0.730326022","0.5085509376","0.3009452808","","0.1","0","0.0024809893","","","0.0000147915","0.0000014901","0.0000015087","","0","0","0","","","878.9514387123"
"2025-02-26","257.4191769099","172.7732595762","197.6137850471","55.944","43.2807932737","33.6","28.016574822","25.7175710109","22.6111771832","20.5727638559","7.2576","4.6906851792","2.8652695944","2.5678985712","","0.5805264","1.6339232777","0.730326022","0.5085455376","0.3004652808","","0.13","0","0.0028905636","","","0.0000139946","0.0000014919","0.0000015012","","0","0","0","","","878.8172490931"
"2025-02-27","255.887591856","170.6697210444","177.1373244449","55.944","43.2840506929","33.6","28.322580545","25.7089682649","26.7135704259","19.7908373601","7.2576","4.6906851792","2.868210169","2.6436185712","","0.6133088","1.6339230638","0.730326022","0.5890481376","0.3008822808","","0.1","0","0.0027540482","","","0.0000151006","0.0000014919","0.0000015028","","0","0","0","","","858.4890190012"
"2025-02-28","255.6060486603","157.3977318986","166.8986243559","55.944","43.2821296639","33.6","28.2790132687","25.6423862355","21.423036667","19.2050076125","7.2576","4.6906851792","2.8716302387","2.6143135712","","0.6491324","1.6339215676","0.730326022","0.5185181376","0.3006722808","","0.1","0","0.0027342635","","","0.0000139458","0.0000014901","0.0000015027","","0","0","0","","","828.6475289616"
"2025-03-01","244.9885223673","148.0193322671","147.8270312123","55.944","43.2831841167","33.6","25.8651717758","25.5745024789","22.1444912323","10.7097049003","7.2576","4.2367479024","2.595226848","2.4200000008","","8.443232","0.0000284268","0.6596493102","0.4706351064","0.258064512","","0.08","0","0.0002507251","","","0.0000141225","0.0000014883","0.0000010055","","0","0","0","","","784.3773917987"
"2025-03-02","252.1938126089","140.6029306777","147.5986083186","55.944","43.282434487","33.6","25.6943701878","25.5518336771","21.1408951835","7.1535234616","7.2576","4.2367479024","2.595226848","2.4505250008","","0.587294","0.0000034915","0.6596493102","0.4998515064","0.258064512","","0.1","0","0.0001782307","","","0.0000162913","0.0000014919","0.0000015012","","0","0","0","","","771.4075686886"
"2025-03-03","274.3025000963","146.3161981184","148.8340474851","55.944","43.2818583984","33.6","25.9192274091","25.6953680875","24.0057264192","7.4888134498","7.2576","4.2367479024","2.595226848","2.4110250008","","0.6217556","0.0000032064","0.6596493102","0.5132249064","0.260245512","","0.11","0","0.0004401882","","","0.0000132435","0.0000014901","0.0000017491","","0","0","0","","","804.0536744209"
"2025-03-04","273.268469159","149.1818334536","200.4523659244","55.944","43.2834565659","33.6","25.9006689993","25.7595224231","22.0848949372","11.6953086728","7.2576","4.2367479024","2.595599147","2.4179350008","","0.6190852","0.2308825651","0.6596493102","0.4687589064","0.273310512","","0.1","0","0.0003831691","","","0.000016407","0.0000014919","0.0000015056","","0","0","0","","","860.0304912528"
"2025-03-05","264.1066488642","155.1452210057","167.308699198","55.944","43.2823654659","33.6","26.0991415097","25.6679420115","22.3573835846","16.9963800089","7.2576","4.2367479024","2.5964023061","2.5112800008","","0.6511788","0.7459226363","0.6596493102","0.5316335064","0.273142512","","0.12","0","0.0004103826","","","0.0000132057","0.0000014919","0.0000017538","","0","0","0","","","830.0917654567"
"2025-03-06","242.5072222869","149.5746271138","148.8282839976","55.944","43.2822058432","33.6","26.194278754","25.6502951674","21.7776116823","16.5104277593","2.8573744752","4.2367479024","2.5991940404","2.4375966136","","0.6894008","0.7459259013","0.6596493102","0.5073971064","0.272692512","","0.08","0","0.0003407561","","","0.0000166934","0.0000014919","0.0000010022","","0","0","0","","","778.9552912096"
"2025-03-07","230.2031902324","144.4159140782","286.4386110547","55.944","43.2820118597","33.6","25.9797392955","25.6779931712","21.7045502873","18.7824103006","","4.2367479024","2.6032516964","2.4241032264","","0.6682816","0.7459229927","0.6596493102","0.4705427064","0.273229512","","0.08","0","0.0003811996","","","0.000012559","0.0000014919","0.0000015","","0","0","0","","","898.1905459766"
"2025-03-08","214.5644730292","136.633358763","152.4183968626","55.944","43.2819951894","33.6","26.0904943795","25.6000598277","21.2878228466","17.826311646","","4.2367479024","2.6048317776","2.4243282264","","0.6184836","0.7459244177","0.6596493102","0.4656965064","0.272728512","","0.08","0","0.0018449206","","","0.0000151839","0.0000014883","0.0000012551","","0","0","0","","","739.3571656446"
"2025-03-09","213.3349513333","138.6608153102","149.9005516224","55.944","43.2820434013","33.6","25.8922756766","25.605491081","22.1485436568","19.3076919861","","4.2367479024","2.6048317776","2.4362732264","","0.5493516","0.7459230638","0.6596493102","0.4739909064","0.272800512","","0.08","0","0.0026323586","","","0.0000146794","0.0000014901","0.0000012486","","0","0","0","","","739.7385821432"
"2025-03-10","230.5571834819","145.4183384619","149.5296265242","55.944","43.2829496336","33.6","26.0975917397","25.6612368959","22.2684596067","19.5469143159","","4.2367479024","2.6084488729","2.4255532264","","0.63602","0.745923064","0.6596493102","0.4787813064","0.272866512","","0.09","0","0.0028991544","","","0.0000141699","0.0000009934","0.000001252","","0","0","0","","","764.0632064238"
"2025-03-11","230.8802093776","148.2995477404","153.9398838862","55.944","43.283312467","33.6","26.2475069076","25.6834420019","42.7895131846","12.2759641815","","4.2367479024","2.6109818208","2.3517589253","","0.7044556","0.7459341413","0.6596493102","0.7355189064","0.272917512","","0.08","0","0.0029813045","","","0.0000159896","0.0000009952","0.0000010054","","0","0","0","","","785.3443431599"
"2025-03-12","227.1257774045","135.5208736544","150.6795938555","55.944","43.2819841527","33.6","26.0972724882","25.6762955258","24.7495412102","8.5919042154","","4.2367479024","2.6104574028","2.4223582264","","0.643916","0.74592","0.6596493102","0.5280935064","0.272983512","","0.12","0","0.0034898479","","","0.0000128971","0.0000014901","0.0000014998","","0","0","0","","","743.5108741018"
"2025-03-13","227.9421478882","134.288459917","149.639671124","55.944","43.2820992459","33.6","25.93923258","25.7130481871","21.9291086456","8.4172299802","","4.2367479024","2.610206199","2.3416739253","","0.605664","0.74592","0.6596493102","0.4804805064","0.272956512","","0.08","0","0.0026635673","","","0.0000163426","0.0000014883","0.0000012498","","0","0","0","","","738.7309785713"
"2025-03-14","235.5313577181","131.7235867404","148.1175181157","55.944","43.2812564451","33.6","25.3816600438","25.6203263485","20.61408662","8.4026823622","","4.2367479024","2.6104939224","2.4044282264","","0.5225668","0.74592","0.6596493102","0.4526945064","0.272668512","","0.07","0","0.0019177899","","","0.0000129718","0.0000009952","0.0000014996","","0","0","0","","","740.1935768301"
"2025-03-15","223.2167093037","130.1638153238","149.0900379123","55.944","43.2819479346","33.6","25.9230797077","25.6097421329","20.7342882579","8.2320033824","","4.2367479024","2.6104939224","2.4106332264","","0.5853356","0.74592","0.6596493102","0.4630679064","0.2835862","","0.08","0","0.0021914183","","","0.0000157726","0.0000014883","0.0000010038","","0","0","0","","","727.8732677061"
"2025-03-16","222.8531066116","127.8176391876","144.9367153209","55.944","43.281232524","33.6","25.8320895845","25.5779354331","20.2992969637","8.0264443977","","4.2367479024","2.6104939224","2.4103932264","","0.5540252","1.18992","0.6596493102","0.4584299064","0.304770576","","0.09","0","0.0022972147","","","0.0000131813","0.0000009952","0.0000015012","","0","0","0","","","720.6852029593"
"2025-03-17","235.0523383167","136.8986801681","151.4149463174","55.944","43.2819094476","33.6","26.185964995","25.6288548456","25.314601535","8.9473556676","","4.2367479024","2.6105999746","2.4069182264","","0.6194412","1.63392","0.6596493102","0.4960547064","0.300738576","","0.07","0","0.0032340368","","","0.000015993","0.0000014865","0.0000007482","","0","0","0","","","755.3059734535"
"2025-03-18","241.1950000136","137.5872128448","151.0547257234","55.944","43.2826568649","33.6","26.2639146633","25.6320786197","22.9349289737","8.8716173171","","4.2367479024","2.610762849","2.4249682264","","0.61544","1.63392","0.6596493102","0.4823261064","0.296259576","","0.09","0","0.003210447","","","0.0000135062","0.0000009898","0.0000009948","","0","0","0","","","759.4194349287"
"2025-03-19","240.9135086779","134.9155893482","149.7566344922","55.944","43.2822014908","33.6","26.1321428273","25.6361873827","23.1363826864","9.347805477","","4.2367479024","2.6108926485","2.4250082264","","0.6136748","1.63392","0.6596493102","0.4745159064","0.295977576","","0.12","0","0.0027008363","","","0.0000157348","0.0000004949","0.000001241","","0","0","0","","","755.7375570594"
"2025-03-20","237.7961403111","136.182438675","150.5778589343","55.944","43.2832368385","33.6","26.3178617619","25.6394229726","24.3194521124","8.7390271276","","4.2367479024","2.612444575","2.3411432264","","0.6221924","1.63392","0.6596493102","0.5249519064","0.296100576","","0.1","0","0.000952289","","","0.0000141861","0.0000014847","0.0000014922","","0","0","0","","","755.4275580818"
"2025-03-21","229.9632138941","135.4930787194","152.1337393726","55.944","43.280660002","33.6","26.9791069395","25.6094235843","23.4238074416","8.0867564608","","4.2367479024","2.6132837544","2.0097482264","","0.601886","1.63392","0.6596493102","0.4799021064","0.295989576","","0.08","0","0.0001661582","","","0.0000142636","0.0000004949","0.0000009948","","0","0","0","","","747.1250952016"
