"Service","EC2-Instances($)","EC2-Other($)","S3($)","Elastic Load Balancing($)","Network Firewall($)","CloudWatch($)","VPC($)","Elastic File System($)","ElastiCache($)","Elastic Container Service for Kubernetes($)","Route 53($)","Directory Service($)","EC2 Container Registry (ECR)($)","Secrets Manager($)","DynamoDB($)","Key Management Service($)","Direct Connect($)","Lambda($)","Backup($)","Athena($)","SQS($)","Cost Explorer($)","OpenSearch Service($)","Service Catalog($)","SNS($)","Systems Manager($)","Simple Workflow Service($)","Step Functions($)","Glacier($)","CloudShell($)","CloudTrail($)","Glue($)","X-Ray($)","CloudFormation($)","Certificate Manager($)","Total costs($)"
"2025-01-18","1279.3487896719","1042.6870213721","95.0819084545","87.8975989258","45.3432469046","100.1811955624","14.5874102544","12.5261729765","7.776","7.2","6.509418","3.3859400556","2.4874814136","2.38485516","0.9534253914","0.950771856","","0.4811638782","0.435067032","0.467695","0.4516429813","0.05","","0.0084","0.0040608658","","0.0000014421","0.0000017845","","","0","0","","","","2711.1992689827"
"2025-01-19","1275.3808052336","1019.3690867345","95.0833605787","82.9803618597","45.2208298807","95.6199621762","14.3137046958","12.4949424815","7.776","7.2","5.648782","3.3331701085","2.4874814136","2.49219516","0.9516886671","0.950690856","","0.3415972719","0.4353474254","0.470115","0.4417877005","0.06","","0.007","0.0042294646","","0.0000014421","0.0000015357","","","0","0","","","","2673.0631416861"
"2025-01-20","1308.2830829199","1433.3947190393","95.8426945306","88.4806385075","46.6199046463","97.8693699512","14.1729041955","12.3972305455","7.776","7.2","6.18767","3.4135053557","2.4941068211","2.17549516","1.0028586722","0.950783856","","0.5472245343","0.4356087776","0.472215","0.444676491","0.05","","0.007","0.0060490217","","0.0000014421","0.0000017842","","","0","0","","","","3130.2237412517"
"2025-01-21","1316.8154558787","1045.5506519871","95.9986716368","84.9885115043","44.4222392029","89.0341683855","13.4127643744","12.3904208873","7.776","7.2","6.0987556","3.3431478694","2.5060519746","2.23092016","1.3438688675","0.950480856","","0.492756219","0.4358000778","0.474955","0.4490280871","0.05","","0.007","0.004506722","","0.0000014421","0.0000015341","","","0","0","","","","2735.9761582666"
"2025-01-22","1350.4064762319","1050.7439120443","96.2772770581","85.5548488305","45.0597738173","89.6837683768","13.1568799404","12.526624388","7.776","7.2","6.1101872","3.2687283807","2.5182593327","2.21596016","1.0038778104","0.950636856","","0.4758254615","0.4360599837","0.477435","0.4251404042","0.05","","0.007","0.0042425949","","0.0000014437","0.0000017877","","","0","0","","","","2776.3289171028"
"2025-01-23","1345.2405683808","1048.9000301645","96.7435900996","82.9430173853","44.9347829182","86.9525121197","12.94636307","12.5114849362","7.776","7.2","6.92821","3.371349489","2.539452708","2.20897016","3.8032121868","0.950726856","","0.4511422525","0.4363142777","0.47986","0.4433463886","0.06","2.5910971792","0.007","0.0038228146","","0.0000014405","0.0000017858","","","0","0","","","","2770.422856613"
"2025-01-24","1349.2094646203","1052.5865207611","96.5077543072","84.0379713307","45.112488406","89.2039905398","12.9107463116","12.5459334815","7.776","7.2","6.0299844","3.3527118333","2.544833148","2.23102016","1.2759759932","0.950996856","","0.4860273045","0.4365206533","0.48227","0.4515816151","0.12","2.0079268613","0.0084","0.0040017949","","0.0000019216","0.0000015389","","","0","0","","","","2777.4731238383"
"2025-01-25","1348.501676908","1048.6216445484","97.6839444493","83.1088402804","44.2329170854","62.6194126187","13.514878351","12.9273960873","7.776","7.2","5.8737656","3.3425812584","2.544833148","2.26010016","1.2644692335","0.950891856","","0.3669578805","0.4366919939","0.4847","0.4573419156","0.09","","0.007","0.003635409","","0.0000014429","0.0000015336","","","0","0","","","","2744.2696817599"
"2025-01-26","1345.8055934307","1041.7598902397","96.9097854161","76.2089145779","43.4669185406","59.127141739","13.752423708","12.1473742703","7.776","7.2","5.5173372","3.4157841082","2.544833148","2.32429516","1.2663811365","0.951089856","","0.3262214008","0.4368851951","0.48682","0.4386695239","0.11","","0.007","0.0040124306","","0.0000014429","0.0000015361","","","0","0","","","","2721.9833740604"
"2025-01-27","1357.8525980563","1059.3045907093","98.119996141","85.2047832181","44.7378741612","61.4141790343","14.0314284441","12.0452061129","7.776","7.2","6.0652892","3.3937757583","2.5477479562","2.15370516","1.2812753023","0.952058856","","0.4867603346","0.4370839579","0.48876","0.4589601523","0.09","","0.007","0.0039706098","","0.0000019224","0.0000020412","","","0","0","","","","2766.0530471282"
"2025-01-28","1345.0622033089","1071.9484444701","97.8946813859","82.2464696526","43.1645760207","59.9184867769","14.2499806439","12.2065254583","7.776","7.2","6.0755116","3.3659034306","2.5634486285","2.18432016","1.2727606512","0.950948856","","0.4458531391","0.437269833","0.49163","0.2699296735","0.17","","0.0056","0.0040839131","","0.0000014429","0.0000015387","","","0","0","","","","2759.9046305839"
"2025-01-29","1347.9898111327","1075.9336048767","98.1561327935","81.1325271706","43.5249557599","58.6322960648","14.2859495515","12.2959840388","7.776","7.2","6.032158","3.3226957752","2.6040246788","2.15818016","1.2617350142","0.951107856","","0.4786068035","0.4374647106","0.49406","0.1874000669","0.09","","0.0084","0.0038821861","","0.0000014437","0.0000017921","","","0","0","","","","2764.9569798756"
"2025-01-30","1368.6950991482","1081.4263587906","99.275100975","82.363530023","44.4040706746","59.7832630602","14.1201112517","12.2911907541","7.776","7.2","6.1024456","3.2895695387","2.6428966846","2.21237016","1.2554295924","0.950927856","","0.4810377407","0.4376244663","0.496415","0.1816438015","0.11","","0.0084","0.004000215","","0.0000014429","0.000001784","","","0","0","","","","2795.5074885595"
"2025-01-31","1347.1501425094","1082.3793339002","99.1428377565","83.9702666421","44.9740016246","58.7078118291","13.5338033301","12.4090046289","7.776","7.2","6.231114","3.4718201195","2.6717217706","2.25412516","1.2881357616","0.951098856","","0.4638889176","0.4378224626","0.498855","0.1804580344","0.09","","0.007","0.0035615622","","0.0000019208","0.0000017844","","","0","0","","","","2775.7928075706"
"2025-02-01","1346.9674819992","1183.6365428013","109.3710634186","99.9704679859","45.4567568229","92.651339423","13.3345978828","13.5836469769","7.776","7.2","8.6552384","3.3444848692","2.9638445232","2.3394392848","1.6191531778","1.037028276","","0.0051573446","0.4849167904","0.5014","0.144850533","0.09","","0","0.0001412556","","0.0000014421","0.0000017905","","","0","0","","","","2941.1335549978"
"2025-02-02","1335.3575270561","1172.7241998839","109.1466414263","98.9183365967","44.6334509936","89.7582636541","13.4028234114","13.1628523261","7.776","7.2","5.7999512","3.3408610472","2.9638445232","2.4345492848","1.3448887857","1.051221276","","0.0891893572","0.4851700686","0.50386","0.1689248854","0.11","","0","0.0001312453","","0.0000014421","0.0000017828","","","0","0","","","","2910.3726902465"
"2025-02-03","1348.0477044142","1187.0888166638","109.3197998803","84.8489041963","44.9035952246","93.912322296","13.893203734","13.1935381858","7.776","7.2","6.2016084","3.414584075","3.0087299152","2.3825742848","1.2843211006","1.051344276","","0.5139708736","0.4853912639","0.506205","0.3516707543","0.09","","0","0.0001320107","","0.0000019216","0.0000015327","","","0","0","","","","2929.4744200034"
"2025-02-04","1369.2258790672","1272.6777601722","110.2506595718","82.7528084401","46.0051926693","98.422985114","14.3721939536","13.228023394","7.776","7.2","6.2556128","3.3081271028","2.9770037493","2.3249092848","1.2988202139","1.051383276","","0.4766496071","0.4855355427","0.509225","0.4466432505","0.09","","0","0.0001401062","","0.0000014421","0.0000017921","","","0","0","","","","3041.1355555497"
"2025-02-05","1373.9542693487","1195.8365260054","110.559739472","83.1701119819","48.3475813668","102.9094347973","14.9232152359","13.341596842","7.776","7.2","6.3516916","3.4086104112","2.9854661093","2.3532942848","1.269367118","1.051269276","","0.4817555304","0.4857986963","0.511795","0.4328891821","0.09","","0","0.0001626569","","0.0000019216","0.0000015347","","","0","0","","","","2977.4405783713"
"2025-02-06","1388.5774407192","1190.8384689538","111.1370396614","82.5694593137","45.2973099374","99.8603211443","15.1154599275","13.2611700298","7.776","7.2","6.265862","3.2553709614","2.9949570938","2.4692142848","1.2964262844","1.051641276","","0.4729688535","0.4860675101","0.514335","0.3414828294","0.11","","0","0.0001423923","","0.0000014413","0.0000020366","","","0","0","","","","2980.8911416507"
"2025-02-07","1385.4016670287","1196.4533422494","110.9733004337","86.3220527659","45.0677058276","99.9532132537","15.0236648216","13.4000741606","7.776","7.2","6.2841556","3.3840220946","3.0077071425","2.4453542848","1.2794018536","1.051233276","","0.4887442993","0.4863601219","0.51707","0.1728066115","0.09","","0","0.0001354421","","0.000001443","0.0000015373","","","0","0","","","","2986.7780142478"
"2025-02-08","1378.2459136077","1191.2039228597","111.6733854554","82.6525679273","45.5590970122","97.9035538604","14.6906206015","13.3842071405","7.776","7.2","6.0279992","3.4292715139","3.0089837232","2.4430042848","1.3030483359","1.051431276","","0.3851147788","0.4866010743","0.51973","0.1686067929","0.13","","0","0.0029464599","","0.0000014413","0.0000015373","","","0","0","","","","2969.246008883"
"2025-02-09","1378.8549070605","1188.4050522068","111.925588808","78.6708774762","44.5762841131","93.4214886285","13.8364745927","13.1626287791","7.776","7.2","5.7748552","3.3035996974","3.0089837232","2.4839442848","1.3189449633","1.051233276","","0.3760654768","0.4868582238","0.522055","0.17139613","0.09","","0","0.0029436685","","0.0000019201","0.0000015327","","","0","0","","","","2956.4201847615"
"2025-02-10","1426.6482749854","1205.7020793874","113.3233061421","87.4824553082","46.3333297728","97.4279903579","13.6424818809","13.2091245701","7.776","7.2","6.2398876","3.4317530333","3.0098935832","2.3940502372","1.2856558457","1.051332276","","0.6064534521","0.4871786743","0.524385","0.1722958594","0.08","","0.0042","0.0045786751","","0.0000014446","0.0000020402","","","0","0","","","","3038.0367101259"
"2025-02-11","1392.2513436728","1206.5197080245","113.271076556","83.2284963558","46.5563051855","93.6189267928","13.4077338439","13.2895442371","7.776","7.2","6.175158","3.334496375","3.0112390771","2.4457942848","1.2797631916","1.051710276","","0.4865319236","0.4873917665","0.52747","0.355529876","0.09","","0.0042","0.0043734715","","0.000001443","0.0000015371","","","0","0","","","","2996.3727958906"
"2025-02-12","1395.7253480438","1210.0030868576","113.8485131921","84.1866770706","45.9105606613","91.8044687537","13.3947244859","13.4263673552","7.776","7.2","6.2005088","3.3301979863","3.0132111822","2.4386602372","1.2845997026","1.051233276","","0.5264934855","0.4876963418","0.53012","0.4277361311","0.11","","0.0035","0.0047114253","","0.0000019209","0.0000017884","","","0","0","","","","3002.6844186975"
"2025-02-13","1419.5162083844","1211.5877114243","114.4179498278","84.206759689","45.4775529461","87.9192375339","13.8545291406","13.3103606112","7.776","7.2","6.154678","3.34966065","3.0161626788","2.3132742848","1.2490546147","1.051272276","","0.4576622989","0.4880298265","0.532865","0.4269283466","0.1","","0.0021","0.0041146054","","0.0000014421","0.0000017855","","","0","0","","","","3024.4121153666"
"2025-02-14","1440.3529240036","1215.4288715445","114.4842436383","84.7878005319","45.7330110108","85.2894477377","13.9627480032","13.3531399919","7.776","7.2","6.2332432","3.2885666721","3.020344524","2.2959442848","1.2808423169","1.051035276","","0.472197228","0.4882852885","0.5354","0.4219190141","0.09","","0.0035","0.0042281757","","0.0000014413","0.000001529","","","0","0","","","","3047.5536954123"
"2025-02-15","1420.9791356425","1214.5245799347","116.136085032","85.7745417366","46.0329819252","85.5195661852","14.2343697627","13.3268328303","7.776","7.2","5.9956836","3.3989813276","3.020344524","2.2626292848","1.2807957857","1.051035276","","0.4534093617","0.4884835214","0.53806","0.4115048713","0.08","","0.0084","0.0039769951","","0.0000019216","0.0000017817","","","0","0","","","","3030.4974013001"
"2025-02-16","1407.5717272299","1217.4105316269","116.1692540585","79.8732591381","45.0445996323","84.7441538013","14.3478686049","13.2171128119","7.776","7.2","5.5576408","3.3566041057","3.020344524","2.3268242848","1.2704872332","1.051035276","","0.3668858234","0.4887132862","0.54057","0.4069028627","0.11","","0.0084","0.00430469","","0.0000019208","0.0000017819","","","0","0","","","","3011.8632234925"
"2025-02-17","1406.3879783007","1216.9988292565","118.4768997488","89.3669148983","46.0383922899","84.5788211896","13.9512622259","13.3094098897","7.776","7.2","6.2450856","3.3294806418","3.020344524","2.2657692848","1.2866943975","1.051035276","","0.5003200683","0.4889403102","0.542865","0.4111028689","0.09","","0.007","0.0040325863","","0.0000014429","0.0000017831","","","0","0","","","","3023.3271815832"
"2025-02-18","1390.0804895982","1211.3807983666","118.5712949318","87.086021125","46.1049704248","87.2519080415","13.8165312534","13.2474399183","7.776","7.2","6.06027","3.3706430333","3.0239572937","2.2635692848","1.1363005059","1.051341276","","0.5045750119","0.489130985","0.545575","0.4001440285","0.1","","0.0056","0.0044784527","","0.0000014413","0.0000015313","","","0","0","","","","3001.471041504"
"2025-02-19","1379.9544333692","1208.8919235807","118.8575652251","81.5272648121","45.4854566181","88.5708302505","13.1018666309","13.2508131815","7.776","7.2","6.1241672","3.4526794747","3.0582663283","2.2769692848","1.5017542987","1.051737276","","0.6137553843","0.4893623963","0.54842","0.4137829624","0.08","","0.0056","0.0038373931","","0.00000192","0.000001532","","","0","0","","","","2984.2364891187"
"2025-02-20","1392.0413022333","1209.4808757418","119.0034220963","81.6879626281","45.454430776","89.7187419461","13.5624296133","13.1165480019","7.776","7.2","6.1438548","3.2764933249","3.0332936129","2.2807742848","1.4254155635","1.051320276","","0.4675767782","0.4895970025","0.55113","0.4172603393","0.09","","0.0084","0.0038711335","","0.0000014422","0.0000017874","","","0","0","","0","","2998.280703382"
"2025-02-21","1417.0713351193","1210.1010151006","120.51348507","83.5991906233","45.9467740148","93.9555504362","13.6093019158","13.1576149154","7.776","7.2","11.1612188","3.4090986026","3.0391171008","2.3293492848","1.3868369486","1.051983276","","0.4864288858","0.4898737681","0.55392","0.4107891189","0.11","","0.0084","0.0041740558","","0.0000014405","0.0000015325","","","0","0","","","","3037.3714600098"
"2025-02-22","1384.2652723682","1213.7955262542","121.6548044643","82.9685590508","46.1213543653","94.7561713455","13.5578303128","13.3062260476","7.776","7.2","6.1617788","3.2983403445","3.0391171008","2.3646092848","0.9336231376","1.052754276","","0.3492244195","0.4901719548","0.55669","0.3993179894","0.09","","0.007","0.0042429122","","0.00000192","0.0000017817","","","0","0","","","","3004.14861813"
"2025-02-23","1418.3674107485","1213.2976585763","120.6318815514","77.2422184875","45.8760608931","97.862574488","13.6871640862","13.3442114932","7.776","7.2","5.6200904","3.4333756723","3.0391171008","2.3809142848","0.9528806722","1.052556276","","0.3966168438","0.4903760092","0.5591","0.4061588072","0.09","","0.007","0.0041446373","","0.0000014413","0.0000017794","","","0","0","","","","3033.7175142485"
"2025-02-24","1425.8086581613","1206.3428483863","121.6525314957","84.3222197563","45.8946988666","97.220299443","13.789806852","13.1623536878","7.776","7.2","6.0693972","3.3013294415","3.0449934162","2.2523992848","1.2881491184","1.052226276","","0.6131361926","0.4905680223","0.56156","0.4076881313","0.09","","0.0084","0.0043711822","","0.0000014397","0.0000017815","","","0","0","","","","3042.3536381355"
"2025-02-25","1426.6821368459","1208.3891822798","121.2841652534","82.5789650554","45.3171000944","70.6473208428","13.7368789836","13.3279001466","7.776","7.2","6.0102212","3.4388892224","3.1193110572","2.2551992848","1.037143985","1.052241276","","0.4820408254","0.4907679161","0.564895","0.401554043","0.11","","0.0056","0.0040646323","","0.0000014405","0.0000015285","","","0","0","","","","3015.9115809131"
"2025-02-26","1418.7238956675","1203.5938925954","132.209006165","76.7452515477","44.3780403748","58.5451044423","13.474383257","13.3503451404","7.776","7.2","5.7819088","3.2802356613","3.0550621392","2.2413392848","1.0229874996","1.052457276","","0.3702468878","0.4909162421","0.567595","0.4010516236","0.23","","0.007","0.0041201988","","0.0000014397","0.0000015237","","","0","0","","","","2994.5008427667"
"2025-02-27","1449.5948523392","1209.1881909469","121.1468592265","82.3105726292","45.5765974707","61.6956726155","13.5687080393","13.2536074598","7.776","7.2","6.0722476","3.3601542335","3.0678364324","2.2139652372","1.0254987056","1.052502276","","0.4964616763","0.4910722954","0.570025","0.3936356111","0.09","","0.0042","0.00387049","","0.0000014405","0.0000015237","","","0","0","","","","3030.1525332488"
"2025-02-28","1442.5925768934","1219.5138412575","122.5267390905","88.8843544412","46.447074152","62.2044225522","13.4338538359","13.5049708024","7.776","7.2","6.3430072","3.3723279334","3.0796358914","2.4906742848","1.0122408939","1.052556276","","0.5119259335","0.491271861","0.57285","0.4097664972","0.11","","0.0084","0.0044815171","","0.0000014397","0.0000012703","","","0","0","","","","3043.5429740234"
"2025-03-01","1463.0285966772","1133.1062187113","112.9069278048","108.3803478164","47.7447418849","100.02759773","13.7242482443","13.1506553458","7.776","7.2","7.093624","3.4348368444","2.7828169152","2.91423016","0.8777325602","0.940094856","","0.0050368581","0.4439874492","0.57565","0.4060543055","0.09","","0","0.0001558366","","0.0000014397","0.0000012754","","","0","0","","","","3026.609556715"
"2025-03-02","1436.8607291975","1122.5771199231","112.9807893888","102.2935854527","45.6732327731","95.5766732862","13.747701112","12.9508487499","7.776","7.2","5.860132","3.3076811055","2.7828169152","2.78915516","0.9444909874","0.952325856","","0.3120714201","0.4442844797","0.57825","0.4002029527","0.09","","0","0.0001359042","","0.0000014397","0.0000015253","","","0","0","","","","2976.0982296291"
"2025-03-03","1442.3226788933","1125.1663361541","113.3100125358","89.261094264","46.2978554915","93.0993063842","13.4862854439","12.7829979832","7.776","7.2","6.292922","3.3402414888","2.796151779","2.48601016","1.0443885698","0.952736856","","0.5370499974","0.4444412527","0.580935","0.4100718726","0.09","","0","0.0001425568","","0.0000014405","0.0000012696","","","0","0","","","","2969.6776613932"
"2025-03-04","1439.1782452235","1129.1747974091","113.288200686","83.0565824182","46.1343101949","92.8755995035","13.3849562672","12.7796741919","7.776","7.2","6.3899784","3.4264782025","2.8175053871","2.44247016","1.0140603144","0.952256856","","0.5857561873","0.4446428534","0.58398","0.4175769455","0.09","","0","0.0001156405","","0.0000014397","0.0000015237","","","0","0","","","","2964.0131898044"
"2025-03-05","1487.2221057088","1132.8061546824","121.2433702548","83.9958862255","48.5425255892","96.5259368043","13.0525461941","13.0151194423","7.776","7.2","6.2586344","3.3049619555","2.832281642","2.42378016","1.3380838865","0.952286856","","0.5833775678","0.4449484596","0.58688","0.4096306808","0.11","","0","0.000143105","","0.0000014397","0.0000015227","","","0","0","","","","3030.624656577"
"2025-03-06","1498.312192926","1133.7440365761","155.3732307654","81.6496710767","47.4131946537","92.7144723582","13.0587083574","13.0298414642","7.776","7.2","6.2529488","3.4040497556","2.8496900258","2.40789516","1.3106941579","0.952796856","","0.4300729454","0.44516211","0.589635","0.4481105395","0.09","","0","0.0004560435","","0.0000014397","0.0000015216","","","0","0","","","","3069.4528625327"
"2025-03-07","1521.7341396955","1136.9870919643","96.4299451528","84.8280223447","46.4043150544","92.7992067025","12.940368857","13.2736710144","7.776","7.2","6.258032","3.3065118722","2.8700991182","2.39217516","2.8373298059","0.952985856","","0.452630511","0.4454069063","0.59239","0.411900701","0.09","","0","0.0026443418","","0.0000009606","0.0000012839","0.0000002636","","0","0","","","","3040.9848695661"
"2025-03-08","1547.2498031678","1127.7338904378","96.5717089176","83.4850160682","45.7763157164","92.7230567906","12.8825963326","13.4587353857","7.776","7.2","6.0216836","3.4373938861","2.8748937456","2.44345516","0.9645426433","0.952685856","","0.3912782717","0.4456186724","0.59519","0.4068772088","0.11","","0","0.0016125875","","0.0000014389","0.0000012747","","","0","0","","","","3053.5023571617"
"2025-03-09","1547.2809299546","1129.5733285734","96.0513121071","82.47478064","45.0069463383","95.2070730493","12.9786135107","13.4025924674","7.776","7.2","5.7876768","3.2781024889","2.8748937456","2.51891016","0.9689372806","0.951710856","","0.3683357882","0.4458780406","0.597645","0.407476713","0.13","","0.0042","0.0021968844","","0.0000009606","0.0000012657","","","0","0","","","","3055.2875426244"
"2025-03-10","1504.6159228774","1124.7185762393","125.7309535519","84.0208836447","44.2671345305","93.31990389","13.3221148565","13.0852828115","7.776","7.2","6.2255312","3.3923197971","2.8811890294","2.32224516","2.6445653915","0.951692856","","0.5638361625","0.447059017","0.599915","0.4086757625","0.1","","0.0028","0.0026009959","","0.0000014381","0.0000012719","","","0","0","","","","3038.5992054837"
"2025-03-11","1515.8922206714","1137.4317072762","96.4112380453","84.4858885742","48.6215720041","95.2056204437","13.3635011348","13.4438813596","7.776","7.2","6.32849","3.3626495972","2.8907028292","2.4642000525","2.7756153742","0.952298856","","0.4625827391","0.4472228657","0.60323","0.410816702","0.09","","0.0021","0.0044051864","","0.0000009606","0.0000012717","","","0","0","","","","3040.6259459439"
"2025-03-12","1490.8680404825","1140.460487857","97.3489407061","84.6400881096","48.4391302986","92.5392322094","13.0354764443","13.3659465996","7.776","7.2","6.2716316","3.3851580582","2.8978040448","2.10225016","4.1249657146","0.951845856","","0.4435133568","0.4474647973","0.60575","0.4040975526","0.09","","0.0035","0.0043426501","","0.0000014389","0.0000012673","0.0000000014","","0","0","","","","3017.4056692051"
"2025-03-13","1470.3576110031","1136.7401786206","97.3370395368","82.7603813494","47.807289156","85.4467430995","12.6782792798","13.0107829822","7.776","7.2","6.0479216","3.3503233555","2.8978040448","2.08402016","4.919035894","0.952352856","","0.49250522","0.4476064587","0.60827","0.4082282507","0.11","","0.0042","0.0037747267","","0.0000009614","0.0000015207","","","0","0","","","","2983.4403500759"
"2025-03-14","1467.2721952044","1117.7287674161","96.3905015357","65.9184831658","43.3243324648","83.3616986992","12.8913646869","12.216765803","7.776","7.2","5.269002","3.3412761667","2.8978040448","2.01524016","4.305064177","0.952139856","","0.3510544187","0.4477700456","0.61116","0.3915576159","0.09","","0.0035","0.003182579","","0.0000014389","0.0000010188","","","0","0","","","","2934.7588624973"
"2025-03-15","1474.6393810242","1124.9863291298","97.7359370865","79.2268793671","46.1732035762","85.935114368","12.8589230538","12.8902003136","7.776","7.2","5.8423336","3.4169072001","2.8978040448","2.07436016","0.9668708803","0.952139856","","0.4071476286","0.4478980955","0.61328","0.4005662462","0.09","","0.0056","0.0030882276","","0.0000009606","0.0000012724","","","0","0","","","","2967.5399660913"
"2025-03-16","1451.4962495231","1127.7554416091","97.348642144","77.7360341306","46.0624709954","88.5048583445","12.9835672731","13.201218025","7.776","7.2","5.6448604","3.3277495222","2.8978040448","2.15028016","0.9707167266","0.952139856","","0.423699115","0.4480633965","0.615645","0.4039069617","0.11","","0.0056","0.0039210242","","0.0000009598","0.0000012701","","","0","0","","","","2948.0188704817"
"2025-03-17","1469.9012694162","1135.9950681575","98.6566314239","87.0331117009","47.9822610707","89.3339558035","12.9918112522","13.1459068043","7.776","7.2","6.2452064","3.2827695443","2.9008248979","2.13339516","4.5421366078","0.947903856","","0.5459497027","0.4482608039","0.61816","0.4179011137","0.09","","0.0056","0.0040816098","","0.0000014381","0.0000012643","","","0","0","","","","2992.1982080277"
"2025-03-18","1439.9186482801","1375.569455868","98.5594294764","85.4778455139","47.2266246855","87.6840374982","12.9407566675","13.5032794124","7.776","7.2","6.229","3.4223516248","2.9058063061","2.17060016","6.3238310301","0.942860856","","0.4978395403","0.4484246843","0.62113","0.4123204814","0.1","","0.0042","0.0040245982","","0.000000479","0.0000005049","","","0","0","","","","3199.9384676671"
"2025-03-19","1433.1008149721","1139.769748019","100.0755703398","83.2616799979","47.2051435743","85.9790236507","12.9859344048","13.6026182747","7.776","7.2","6.1735204","3.3916022971","2.9148407245","2.18358016","7.3415597457","0.943493856","","0.499867131","0.4485731393","0.623825","0.4127134195","0.09","","0.0014","0.0035879399","","0.000000479","0.0000002499","","","0","0","","","","2955.9850977752"
"2025-03-20","1447.3374473569","1140.3795172127","99.5264715029","82.1896390415","47.0789025764","85.9705136161","12.9581772391","13.4443871121","7.776","7.2","6.2230252","3.3461641501","2.9260214548","2.24015516","11.255074895","0.942650856","","0.4309675794","0.4487545981","0.626445","0.4132806902","0.08","","","0.0040680411","","","0.0000000009","","","0","0","","","","2972.7976632833"
"2025-03-21","1453.5967811836","1144.3634544848","102.0161384803","84.2692180089","47.617504364","87.5248418011","12.9189724811","13.764064558","7.776","8.773348472","6.2653004","3.3717459028","2.9338687114","2.27866016","10.9447519073","0.943334856","","0.5138610919","0.448925489","0.62891","0.4130641829","0.1","","","0.0051557123","","","","","","0","0","","","","2991.4679022474"
"2025-03-22","1530.7189731549","1150.2549188908","102.1227875322","89.9437649678","48.9319898788","92.6362621616","12.7840277752","14.0638387824","7.776","9.6","6.2862692","3.2738520499","2.9344312584","2.28360016","0.9776945156","0.942635856","","0.3665825925","0.4490955579","0.631685","0.4160711699","0.08","","","0.0042311533","","","","","","0","0","","","","3077.4787116572"
"2025-03-23","1525.0033865484","1136.7539248668","101.111473451","78.0545149716","47.637952644","92.1505506756","12.7825894986","13.8400632989","7.776","21.6","5.7123364","3.4013508471","2.9344312584","2.34043516","0.9745136591","0.942644856","","0.370198841","0.4493559464","0.633935","0.4100607898","0.08","","","0.0043508595","","","","","","0","0","","","","3054.9640695722"
"2025-03-24","1486.4162894953","1149.2169055604","101.9069269512","83.2489661512","48.4424377577","91.7683562278","12.9320704826","13.3322265672","7.776","21.6","5.978822","3.3182059555","2.9344312584","2.21302516","11.5380779034","0.942656856","","0.4267819324","0.4495924549","0.636045","0.411339277","0.1","","0.0014","0.004042177","","","","","","0","0","","","","3045.594599168"
"2025-03-25","1499.5897267962","1146.509615644","103.4238888295","81.2552236463","48.1914565386","77.772059136","12.9319121673","13.7690404885","7.776","21.6","5.9374208","3.4350263304","2.934908067","2.22119516","11.406925143","0.942206856","","0.7022738646","0.4497453615","0.638415","0.4147440545","0.08","","","0.004044232","","","","","","0","0","","","","3041.9858281154"
"2025-03-26","1488.9604842832","1160.3080441802","104.5465822656","87.8304068026","50.0303534795","58.1171789393","12.7518849065","13.8206334635","7.776","21.6","6.2389208","3.280528397","2.9363580267","2.23045016","11.4419503721","0.942653856","","0.4797355749","0.4500196812","0.642085","0.4106700844","0.08","","","0.0047303935","","","","","","0","0","","","","3034.8796706662"
"2025-03-27","1486.2400339667","1148.2522452533","102.6918467962","82.9497862394","48.1646472948","59.0270179683","13.1169302152","13.5910176414","7.776","21.6","6.0611456","3.2975714336","2.9416822588","2.17835016","11.6331538832","0.942635856","","0.4511165423","0.4503359817","0.644645","0.4143223798","0.1","","","0.0038279739","","","","","","0","0","","","","3012.5283124446"
"2025-03-28","1457.939440581","1139.4308203969","101.4046314421","83.5107901229","47.3221937462","59.3222484718","13.2070023855","13.5309058985","7.776","21.6","6.1082756","3.3609047499","2.9522928926","2.1744650525","10.9292798726","0.944459856","","0.5395527901","0.4504733678","0.647305","0.4130699461","0.08","","","0.0036593328","","","","","","0","0","","0","","2973.6477715053"
"2025-03-29","1418.6843218065","1125.96954927","102.3551318537","81.2545081527","46.8076918705","58.5289664327","13.2974918356","13.6414378245","7.776","21.6","5.8316356","3.3541518892","2.95273416","2.12134516","0.9472174533","0.946496856","","0.4457607555","0.4506637395","0.650145","0.4003920092","0.08","","","0.0036279248","","","","","","0","0","","","","2908.0992695937"
"2025-03-30","1363.2916758424","1120.9477671322","101.5943630449","72.8618664728","45.5206753175","57.2711458018","13.2705387562","13.4125581116","7.776","21.6","5.4339832","3.4461491944","2.95273416","2.15396516","0.9426316193","0.945638856","","0.3758089418","0.4509040535","0.65267","0.3948228092","0.1","","","0.0032424236","","","","","","0","0","","","","2835.3991408972"
"2025-03-31","1372.9298831975","1126.787847241","102.8593674195","79.0442952114","46.2451770773","58.2954098891","13.5405062708","13.6416747057","7.776","21.6","5.8630812","3.2890329888","2.9821742711","2.1524500525","10.8626583025","0.946496856","","0.5858492423","0.4511076582","0.65494","0.4022380593","0.08","","","0.0031905878","","","","","","0","0","","","","2870.9933802308"
