"Service","Relational Database Service($)","EC2-Other($)","EC2-Instances($)","S3($)","API Gateway($)","Elastic Load Balancing($)","CloudWatch($)","VPC($)","ElastiCache($)","DynamoDB($)","Route 53($)","Secrets Manager($)","Cost Explorer($)","Lambda($)","Athena($)","Service Catalog($)","Key Management Service($)","SNS($)","SQS($)","Simple Workflow Service($)","Step Functions($)","CloudShell($)","CloudTrail($)","Glue($)","CloudWatch Events($)","CloudFormation($)","Total costs($)"
"2024-12-24","1063.6046911168","183.3414820555","170.3667841087","25.2934162691","11.8967537057","8.3070756288","8.2881499378","5.7268294103","2.9520039528","0.1065604104","0.0108956","0.0393546768","0.05","0.0283647165","","0.0084","0.001752","0.0001261397","0.0000096","0.0000014429","0.0000017863","","0","0","","","1480.0226525581"
"2024-12-25","1056.7475780851","181.6659327775","162.9393530474","25.1696085412","11.8336147721","8.1465320605","8.203967324","5.6677934082","2.9520043632","0.1065604104","0.0105868","0.0393846768","0.06","0.0283695645","","0.0084","0.001776","0.0001267925","0.000008","0.0000019208","0.0000015327","","0","0","","","1463.5816000769"
"2024-12-26","1076.4915607773","183.2267624338","162.9464115918","25.3594034845","11.8786935716","8.328166116","8.2865507462","5.6712632508","2.9520041256","0.1065604104","0.0103112","0.0393696768","0.05","0.0273882707","","0.0084","0.001728","0.0001272933","0.000008","0.0000014429","0.0000015357","","0","0","","","1485.3847119274"
"2024-12-27","1081.5022004985","183.1275863901","162.7641108541","25.6775408537","12.3616410263","8.254644732","8.461081843","5.6359098328","2.9520041256","0.1065604104","0.0105808","0.0393596768","0.05","0.0285219565","","0.0084","0.001752","0.0001371397","0.0000088","0.0000014429","0.0000017837","","0","0","","","1490.9820441661"
"2024-12-28","1067.4392990973","182.3832938598","162.8170888319","25.3224291842","11.4497348754","8.1245671022","8.1046734706","5.5975306283","2.9520044928","0.1065604104","0.0104856","0.0393346768","0.05","0.0285219565","","0.0084","0.001728","0.0001366397","0.0000088","0.0000019208","0.0000017891","","0","0","","","1474.4358013358"
"2024-12-29","1061.3799067553","181.5727264885","162.9715102089","25.2128486427","11.262599196","7.9067312146","7.9725921712","5.5420663794","2.9520039432","0.1065604104","0.0101952","0.0393546768","0.06","0.0285219565","","0.0084","0.001728","0.0001331397","0.0000088","0.0000019216","0.0000015354","","0","0","","","1467.0278906402"
"2024-12-30","1109.7162799459","184.5140827145","162.9593737628","25.7643658254","12.0158469446","8.5594557698","8.4033964552","5.6868373308","2.9520039432","0.1065604104","0.0103364","0.0393896768","0.05","0.0285860463","","0.0084","0.001752","0.0001821126","0.000008","0.0000014421","0.0000017856","","0","0","","","1520.816860566"
"2024-12-31","1105.4504981658","184.0532169235","173.9625248326","25.698309329","11.9713240387","8.5825016357","8.3168211089","5.7381473642","2.9520042744","0.1065604104","0.0102528","0.0393596768","0.06","0.0285219565","","0.0056","0.001776","0.0001296397","0.000008","0.0000014429","0.0000017881","","0","0","","","1526.9775593872"
"2025-01-01","1077.8528914112","182.6803767232","174.2944863171","26.099795468","15.9726714224","7.9551197777","6.0825491117","5.5603073058","2.9520038112","0.01776","1.0100108","0.0393146768","0.06","0.0008094","","0","0.000336","0.0000027919","0.000008","0.0000019216","0.0000015387","","0","0","","","1500.5784464773"
"2025-01-02","1089.6102545068","183.3326522133","162.7960532856","26.1322254847","17.3231517178","8.4596728291","8.2205561777","5.6796405455","2.9520038112","0.10656","0.0104756","0.0392996768","0.06","0.0273969542","","0","0.001419","0.0000026398","0.0000064","0.0000014429","0.0000020376","","0","0","","","1504.751374323"
"2025-01-03","1097.4332206475","184.3084739272","162.8117816391","26.1333819478","17.1440251177","8.646967182","8.2105550186","5.7339214749","2.9520044544","0.1065604104","0.0110012","0.0393546768","0.05","0.0285219565","","0","0.001704","0.0000026398","0.000008","0.0000014429","0.0000015322","","0","0","","","1513.6114872678"
"2025-01-04","1073.7888812967","182.4192879787","162.482674053","25.8025309395","17.083077779","8.4096986028","8.1422947565","5.8907807545","2.9520046488","0.1065604104","0.0106488","0.0393396768","0.04","0.0285219565","","0","0.001728","0.0000026398","0.000008","0.00000192","0.0000015347","","0","0","","","1487.1980437477"
"2025-01-05","1067.4457298553","182.2490508354","162.9203811408","25.5712732959","13.7263145809","8.3968580177","8.0862707291","5.6538274036","2.9520046368","0.1065604104","0.0102616","0.0376517736","0.06","0.0285219565","","0","0.001728","0.0000026398","0.0000064","0.0000014421","0.0000017856","","0","0","","","1477.2464465035"
"2025-01-06","1093.9197858019","183.7890898159","162.7626810432","26.150555923","14.2861914746","8.7440720777","8.3920201879","5.7549768098","2.952003984","0.1065604104","0.0105508","0.0393846768","0.05","0.0285818837","","0","0.001728","0.0000030997","0.0000072","0.0000014421","0.0000017821","","0","0","","","1506.9881964128"
"2025-01-07","1085.9788961081","184.6739677299","162.6446634371","26.3920078589","14.5363121076","8.660478933","8.4096404209","5.6649726096","2.952003984","0.1065641068","0.0106944","0.0459312896","0.05","0.0284306021","","0","0.001863","0.0000029454","0.0000072","0.0000014429","0.0000015327","","0","0","","","1500.1564397086"
"2025-01-08","1090.9904546239","184.8676791392","163.0332001507","26.0347095435","14.4862257224","8.7174081131","8.4506756999","5.7403543111","2.9520036912","0.1065604142","0.011232","0.0523729024","0.06","0.0285420148","","0","0.001944","0.0000027925","0.0000072","0.0000019208","0.0000017907","","0","0","","","1505.5333760304"
"2025-01-09","1087.1709580591","184.3706758709","163.467856102","25.9343113582","14.5031418618","8.9308758367","8.4899644766","5.8031075496","2.9520036912","0.1065622643","0.0105912","0.0523429024","0.05","0.0285219565","","0","0.001983","0.0000026398","0.0000072","0.0000014429","0.0000012777","","0","0","","","1501.8729086897"
"2025-01-10","1100.7732788469","186.4158334642","169.187839056","25.9411405921","14.4418202989","9.2328644593","8.4835921465","6.4503829366","2.9520036912","0.106560414","0.0108788","0.0523079024","0.05","0.0264306209","","0.0042","0.001962","0.0000029452","0.000008","0.0000014413","0.0000015341","","0","0","","","1524.1311091496"
"2025-01-11","1079.739617086","184.635430828","172.2823454885","25.9035534538","13.6359853242","9.0944331862","8.2258552042","6.9404966399","2.9520043344","0.1065604116","0.0098536","0.0522829024","0.05","0.0285219565","","0.0042","0.001944","0.0000026397","0.0000072","0.0000019208","0.0000017862","","0","0","","","1503.6630979624"
"2025-01-12","1076.0357780359","187.0276815647","172.3625151353","25.7938568594","12.2428411591","8.7997102893","7.8323071393","6.7160535634","2.9520043128","0.1065604117","0.0095612","0.0522779024","0.06","0.0285219565","","0.0042","0.001968","0.0000026397","0.0000088","0.0000014437","0.0000017826","","0","0","","","1500.0258521958"
"2025-01-13","1088.6871187803","187.0473590331","172.6031760751","26.1616296743","12.2368229361","11.3392509645","8.4902504069","7.0753838738","2.9520043128","0.1065604152","0.0103328","0.0522179024","0.05","0.0262822227","","0.0035","0.002181","0.0000026397","0.000008","0.0000019208","0.0000015357","","0","0","","","1516.8440844934"
"2025-01-14","1030.7661664568","190.2585247644","183.8580221237","26.3289461636","11.2417229095","12.3947852944","8.4650315052","7.0999621641","2.952004248","0.1065604507","0.010622","0.0523879024","0.05","0.0267224071","","0.0042","0.002169","0.0001232926","0.0000072","0.0000014413","0.0000015297","","0","0","","","1473.6179608535"
"2025-01-15","1051.4786468646","192.534467361","203.4105745918","26.2569553805","12.8098807511","12.8411416328","9.4100744487","6.9329941354","2.952004248","0.1065604575","0.210784","0.0522979024","0.05","0.0285219565","","0.0084","0.00222","0.0001186397","0.0000064","0.0000014421","0.0000015341","","0","0","","","1519.0856517462"
"2025-01-16","1061.7961898556","195.0611072562","219.379988372","26.7240135815","13.5555497219","13.1012438452","10.238442835","7.0076607723","4.4280045888","0.1065604618","0.01049","0.0506799992","0.05","0.02842115","","0.0084","0.002196","0.0001196397","0.0000072","0.0000014421","0.0000017877","","0","0","","","1551.549078509"
"2025-01-17","1076.1633910696","192.5769374993","175.4763381495","28.3714504358","13.9432933869","13.1847344242","9.3636931503","7.0093327114","5.904004596","0.1065604632","0.0098852","0.0522529024","0.06","0.02651779","","0.007","0.002187","0.0001261397","0.0000072","0.0000014421","0.0000017821","","0","0","","","1522.2577153425"
"2025-01-18","1062.4312141188","191.8581176311","163.4229003337","30.3336488928","13.2051897702","12.9576803692","8.6618154402","6.9065075285","5.904004764","0.1065604632","0.0100932","0.0523029024","0.05","0.0285219565","","0.007","0.002187","0.0001186397","0.000008","0.0000014429","0.0000015357","","0","0","","","1495.9378739889"
"2025-01-19","1147.2255536546","191.3388857465","164.0351884376","32.3457756961","12.632692455","12.724924557","8.4874839463","6.9275454972","5.9040050568","0.1065604632","0.0103648","0.0522229024","0.06","0.0273443395","","0.0084","0.002187","0.0001296397","0.0000064","0.0000014421","0.0000015327","","0","0","","","1581.8892735667"
"2025-01-20","1170.076026756","193.6276965993","165.0564495853","32.2219121565","13.9378757737","13.1510028826","8.9871647717","6.9559436816","5.9040036264","0.1065604646","0.0101932","0.0541729024","0.04","0.0287761881","","0.0084","0.002187","0.0001966254","0.000008","0.0000019208","0.0000015327","","0","0","","","1610.1685736671"
"2025-01-21","1177.0523932427","194.1649562784","166.0294728477","33.5053795287","14.1349976367","13.0619084668","9.0633004425","7.0984581961","5.9040036264","0.1065604656","0.0099644","0.0522979024","0.05","0.0285728858","","0.0084","0.002226","0.0004697251","0.0000104","0.0000014421","0.0000015357","","0","0","","","1620.2733750227"
"2025-01-22","1158.5154663806","192.9659409988","170.8501799608","33.5761136153","13.7382844366","12.816290145","8.8920091344","6.9772145471","5.9040037248","0.1065604656","0.01061","0.0523129024","0.05","0.0285219565","","0.0084","0.002133","0.0001281397","0.0000064","0.0000014421","0.0000020366","","0","0","","","1604.4941792863"
"2025-01-23","1151.062126011","192.935120861","174.8743583443","33.6745488629","13.590648911","12.880193451","8.8402115058","6.9257601763","5.9040031008","0.1065604656","0.010236","0.0522879024","0.06","0.0285419565","","0.0084","0.002133","0.0001247925","0.000008","0.0000014421","0.000001532","","0","0","","","1600.9552663152"
"2025-01-24","1118.3749476721","194.5289670112","175.3258195113","33.6829196832","14.2166808128","12.9880204599","9.072042852","6.9706592044","5.9040031008","0.1065604656","0.010122","0.0523179024","0.08","0.0285419461","","0.0084","0.002241","0.0001389349","0.000008","0.0000014429","0.0000017872","","0","0","","","1571.3523937868"
"2025-01-25","1044.5321331123","193.0981795971","174.1403055818","33.7366086615","13.4031770578","12.8471194136","8.7857436946","6.9792472213","5.9040041856","0.1065604656","0.0089556","0.0522979024","0.09","0.0283831437","","0.0084","0.002187","0.0001446397","0.000008","0.0000019216","0.0000012844","","0","0","","","1493.723458483"
"2025-01-26","1028.1624093079","192.6825632158","173.6359259158","33.572356107","12.3838314038","12.4300454641","8.3425455276","6.7715000586","5.9040038472","0.1065604656","0.0092836","0.0523029024","0.11","0.02645195","","0.0084","0.002241","0.0001582925","0.000008","0.00000192","0.000002039","","0","0","","","1474.2005910173"
"2025-01-27","1073.4855734102","194.1088258457","174.2613368697","33.9385426161","13.3847835552","12.9639554457","8.8603077782","6.9884809959","5.9040038472","0.1065604656","0.0094908","0.0525279024","0.09","0.0285426316","","0.007","0.00228","0.0001677559","0.000008","0.0000014437","0.0000015368","","0","0","","","1524.1923908999"
"2025-01-28","1053.7729350657","193.8494174743","174.2438279599","34.4095127719","13.6377700938","12.647430899","8.8986335342","6.9336214114","5.9040039192","0.1065604656","0.0098344","0.0530379024","0.15","0.0259037865","","0.007","0.00228","0.0001843909","0.0000072","0.0000014437","0.0000015382","","0","0","","","1504.6519642567"
"2025-01-29","1073.239099274","194.6682708177","174.4882219581","33.9214218364","13.668575506","12.7104432251","8.932654704","6.9208208654","5.9040039192","0.1065604656","0.0099084","0.0526529024","0.09","0.028308308","","0.0084","0.002214","0.0001699522","0.0000072","0.0000019216","0.0000020385","","0","0","","","1524.7517372942"
"2025-01-30","1087.7968919862","194.9662965583","175.5573073217","34.1279379092","13.0018711308","12.7739240957","8.6811003515","6.9397782422","5.9040039192","0.1065604656","0.0097232","0.0526979024","0.11","0.0291030784","","0.0084","0.002214","0.0001613299","0.000008","0.0000014421","0.0000015373","","0","0","","","1540.0679824705"
"2025-01-31","1077.535784414","193.5421293865","173.4251010917","33.8850621276","11.2163237655","12.7684766326","7.9461244563","6.9766016132","5.9040042456","0.1065604656","0.0097284","0.0522729024","0.09","0.0284458104","","0.007","0.002187","0.0001457918","0.000008","0.0000014421","0.0000015357","","0","0","","","1523.495959081"
"2025-02-01","1112.1428834057","211.1862098452","173.246038947","37.5299288645","17.0400051952","12.8537725715","7.7302126078","7.0453523358","5.9040048936","0.1065605136","2.0105888","0.0578828576","0.09","0.000801","","0","0.000459","0.0000027896","0","0.0000014421","0.0000017861","","0","0","","","1586.9447068553"
"2025-02-02","1090.1187193207","209.3084661534","172.980761183","37.0865466563","16.2099098134","12.525252967","8.2375297599","6.8244404277","5.9040048936","0.1065605136","0.01229","0.0578278576","0.11","0.0215631734","","0","0.002241","0.0000026398","0.0000072","0.0000014429","0.0000017858","","0","0","","","1559.5061267881"
"2025-02-03","1143.5377850301","212.5267912342","174.2268856362","37.7685115023","16.3041378288","12.9173495066","8.4083649519","6.9827504823","5.9040037464","0.1065605136","0.0129328","0.0579128576","0.09","0.0265586463","","0","0.002187","0.0000030982","0.000008","0.0000019208","0.0000017893","","0","0","","","1618.8727465446"
"2025-02-04","1126.0390522345","211.6697334749","176.4067097689","37.7717067722","19.4103092484","13.5271512159","9.0570198747","7.2284468604","5.9040037776","0.1065605136","0.0133276","0.0580478576","0.09","0.0285219565","","0","0.002214","0.0000026398","0.000008","0.0000014429","0.0000015322","","0","0","","","1607.3128187701"
"2025-02-05","1122.7139568181","212.2583865348","208.1552955637","38.2072795883","13.5630348834","12.843070587","9.3330193324","6.9073021243","5.9040037776","0.1065605136","0.0120396","0.0577828576","0.09","0.0267047088","","0","0.002187","0.0000026398","0.0000072","0.0000014429","0.0000015341","","0","0","","","1630.1806367064"
"2025-02-06","1120.8862017912","211.5125704295","233.9753866945","37.4610199177","13.700298926","12.7777531508","9.9041955531","7.0173605493","5.9040038736","0.1065605136","0.0102444","0.0578528576","0.11","0.0275878669","","0","0.002256","0.0000026398","0.0000088","0.0000019216","0.0000020376","","0","0","","","1653.4533079228"
"2025-02-07","1123.5372101672","212.6664947664","234.0910679129","37.4041216897","13.8574228801","12.8560636796","9.9556750656","6.8811061385","5.9040038736","0.1065605136","0.010732","0.0578478576","0.08","0.0284266917","","0","0.002187","0.0000026398","0.0000104","0.0000009654","0.0000015329","","0","0","","","1657.4389357746"
"2025-02-08","1101.1118170838","210.2835442024","233.8864740155","37.1706681376","12.9351815238","12.5811288283","9.623868064","6.8175115364","5.9040051672","0.1065605136","0.0102668","0.0578178576","0.13","0.0284197375","","0","0.002247","0.0000026398","0.000008","0.0000019208","0.0000020357","","0","0","","","1630.649525064"
"2025-02-09","1103.3177493316","210.6364840609","234.0019603566","37.0395902807","12.7380622","12.5329422631","9.4964748875","6.8077160065","5.9040046368","0.1065605136","0.0100404","0.0578728576","0.09","0.0284616145","","0.0042","0.002187","0.0000207925","0.0000088","0.0000014422","0.0000015359","","0","0","","","1632.77433898"
"2025-02-10","1139.3363238679","212.5901679134","235.0480018049","37.6311412174","14.3778996466","13.1107680176","10.0694824654","7.0245382012","5.9040037752","0.1065605136","0.0100932","0.0560971433","0.09","0.028442873","","0.0042","0.002214","0.0001497925","0.000008","0.0000019208","0.0000015373","","0","0","","","1675.3900958901"
"2025-02-11","1127.8128718693","211.5195778004","234.9275271943","37.6548069824","13.9419665639","12.939491866","9.9661643578","6.9714067431","5.9040037752","0.1065605136","0.0104996","0.0578828576","0.09","0.0284188917","","0.0042","0.002187","0.0001531397","0.0000088","0.000001443","0.000001784","","0","0","","","1661.937731182"
"2025-02-12","1121.1097327092","212.0903267732","234.8293114998","37.4029571213","13.6650390865","12.7835227053","9.9692617246","6.8926479019","5.9040037752","0.1065605136","0.0114992","0.0560771433","0.11","0.0262382644","","0.0042","0.002214","0.0001457925","0.000008","0.0000014437","0.0000017886","","0","0","","","1654.9637494431"
"2025-02-13","1110.0425498053","211.7439432303","236.823183744","37.389250377","11.8908904611","12.8127771735","9.9137180361","6.9284885646","5.9040037752","0.1065605136","0.0112824","0.0579678576","0.09","0.0285219565","","0.0035","0.002229","0.0001656397","0.0000088","0.0000014447","0.0000015338","","0","0","","","1643.749044313"
"2025-02-14","1110.0840469886","212.3169737418","244.7057938688","37.4342822806","12.1673230137","12.8984472479","10.0763867888","6.9143120292","5.9040037944","0.1065605136","0.0113776","0.0577978576","0.09","0.0285619982","","0.0042","0.00216","0.0001224688","0.0000064","0.0000019192","0.0000017832","","0","0","","","1652.8023602944"
"2025-02-15","1100.0253016849","211.7230828886","237.5302397696","37.2096616431","11.4002526507","12.7138216858","9.7518482078","6.8785997323","5.904004248","0.1065605136","0.0108352","0.0578178576","0.09","0.0285619858","","0.0056","0.00216","0.0001259452","0.0000064","0.0000014421","0.0000017796","","0","0","","","1633.4384836347"
"2025-02-16","1105.0848622732","211.6337357898","236.6044520529","37.1306207963","11.5062157319","12.6905598943","9.6966928736","6.8364585558","5.904004248","0.1065605136","0.0107924","0.0577178576","0.11","0.0285219565","","0.0084","0.00216","0.0001276397","0.000008","0.0000014421","0.0000017847","","0","0","","","1637.41189381"
"2025-02-17","1123.0851416361","212.9377308159","237.9236167455","37.6869880296","11.8734104699","12.9258201908","9.9226347359","6.8993467045","5.9040036192","0.1065605136","0.0108872","0.0582678576","0.09","0.0287193111","","0.0084","0.002133","0.000136072","0.0000064","0.0000014421","0.0000015325","","0","0","","","1659.4638062763"
"2025-02-18","1131.0279174678","212.5718888665","236.6414197231","37.8293164106","11.5380294207","12.7549501049","9.8832049957","6.8490171809","5.9040036192","0.1065605136","0.0108336","0.0578028576","0.09","0.0262170079","","0.0084","0.002187","0.0001321397","0.0000064","0.00000192","0.0000015292","","0","0","","","1665.3018907574"
"2025-02-19","1229.8354117702","212.6470920241","236.1122553898","38.1653483071","11.5434626572","12.7466736559","9.8813820914","6.792834356","5.9040037608","0.1065605136","0.0108968","0.0578328576","0.07","0.0283886082","","0.0084","0.002187","0.0001406397","0.0000064","0.0000014422","0.0000017858","","0","0","","","1763.9128800596"
"2025-02-20","1216.812262412","212.6045616201","235.6973169437","37.8898465672","11.9603369861","12.8833037036","9.9959827361","6.866527534","5.904003624","0.1065605136","0.010814","0.0578528576","0.09","0.0269519699","","0.007","0.002172","0.0001219498","0.0000056","0.0000019201","0.0000017845","","0","0","","0","1750.9156247223"
"2025-02-21","1230.0621595858","213.2521267302","233.3635099247","38.9497993886","11.9340162484","12.9337281904","9.9908439751","6.8913709241","5.904003624","0.1065605136","0.0102248","0.0577578576","0.1","0.0285219565","0.25713","0.0084","0.002169","0.0001196397","0.0000064","0.000001443","0.0000017796","","0","0","","","1763.8524519813"
"2025-02-22","1214.2291401616","211.854670211","232.6208519486","37.9141782558","10.1676223984","12.8134569174","9.3825233272","6.8402697749","5.9040044184","0.1065605136","0.0105792","0.0577478576","0.09","0.026831078","","0.0056","0.00216","0.0001196397","0.0000064","0.0000019184","0.0000015297","","0","0","","","1742.0263255503"
"2025-02-23","1220.9851210214","212.1807565636","235.6362834376","37.9281865165","9.4663887313","12.848895862","9.1399537107","6.8382848689","5.9040040536","0.1065605136","0.0102408","0.0577278576","0.09","0.0285358523","","0.0098","0.00222","0.0009481474","0.0000056","0.0000014421","0.0000015283","","0","0","","","1751.2339165069"
"2025-02-24","1243.2837491951","213.4865462486","241.052860866","38.6442257223","11.1420804399","13.0644396551","9.7550420383","6.955040688","5.9040040536","0.1065605136","0.0115492","0.0577478576","0.09","0.0264721815","0.09514","0.0056","0.002106","0.0004102491","0.0000056","0.0000014413","0.0000017761","","0","0","","","1783.6835837261"
"2025-02-25","1248.2657382989","213.8527464135","235.7764362541","39.3182859183","9.6038610761","12.7653043795","9.3380753362","6.8620406443","5.9040041448","0.1065605136","0.010396","0.0580178576","0.11","0.0285320565","","0.007","0.002106","0.0002015449","0.0000048","0.0000014397","0.0000015267","","0","0","","","1782.0093142047"
"2025-02-26","1213.4588485139","211.3546787726","240.3535160303","38.3142797794","9.3583130241","12.4898195971","9.1631624849","6.7812632316","5.9040041448","0.1065605136","0.0102232","0.0577128576","0.23","0.0285155064","","0.0084","0.002112","0.0000946397","0.0000064","0.0000014397","0.0000017777","","0","0","","","1747.6215139134"
"2025-02-27","1241.9364979198","213.6681405927","242.473519978","40.1389661404","9.4535789523","12.7045750082","9.2811427762","6.8548806582","5.9040041448","0.1065605136","0.0103132","0.0579428576","0.09","0.0287081131","0.340455","0.0084","0.002136","0.0001087992","0.0000056","0.0000014397","0.0000010218","","0","0","","","1783.0599387156"
"2025-02-28","1281.1510922956","215.2047364301","234.6131803456","38.7857992407","8.361089908","12.8348342334","8.9609824063","6.8274304863","5.9040046248","0.1065605136","0.009846","0.0577628576","0.11","0.0284293708","","0.007","0.00216","0.000194709","0.0000056","0.0000014413","0.0000015232","","0","0","","","1812.9651119863"
"2025-03-01","1161.427233377","194.0628995167","232.8174651193","35.270270834","14.3363939412","12.8022721964","7.4328563863","6.9346929394","5.9040044352","0.01554","2.009464","0.0521479024","0.09","0.000798","","0","0.000837","0.0000026398","0.0000056","0.0000009614","0.0000015241","","0","0","","","1673.1568863732"
"2025-03-02","1157.5152062133","193.1649620916","233.8738782732","35.0379416273","8.7285648207","12.4756434722","7.5295962203","6.6859064145","5.9040043128","0.1065604656","0.0099584","0.0521529024","0.09","0.0250531994","","0","0.002106","0.0000026398","0.0000056","0.0000019184","0.0000015253","","0","0","","","1661.2015460968"
"2025-03-03","1171.3030501345","193.899995347","239.6037375068","35.6685566978","16.4882264802","12.7921262534","9.1710844742","6.8323930236","5.9040039216","0.1065604656","0.0101728","0.0523379024","0.08","0.0285219565","","0","0.002106","0.0000026398","0.000004","0.0000014397","0.0000015232","","0","0","","","1691.9428825663"
"2025-03-04","1178.8925529785","195.016606215","238.2689090042","35.7396987325","18.2571662973","13.0268099431","9.5017421479","6.9149749802","5.9040039216","0.1065604656","0.0102316","0.0521879024","0.09","0.024843459","","0","0.002133","0.0000033983","0.0000048","0.0000009622","0.0000017796","","0","0","","","1701.8084315874"
"2025-03-05","1208.372220676","196.9640250141","243.8852791601","35.9448027728","12.2366427365","12.8718903263","8.9539139972","6.9193899995","5.9040039216","0.1065604656","0.0103684","0.0521979024","0.11","0.02570688","","0","0.002121","0.0000165897","0.0000048","0.0000014397","0.0000012689","","0","0","","","1732.3591473504"
"2025-03-06","1180.1949451019","194.745713099","240.4683407444","35.6709657448","12.6501582155","12.8613435527","9.0500847249","6.8640926072","5.9040039216","0.1065604656","0.0101536","0.0523179024","0.09","0.0282824539","","0","0.002106","0.0000026398","0.0000056","0.0000014397","0.0000015237","","0","0","","","1698.6990793371"
"2025-03-07","1182.9988121629","195.4240820269","238.0975720469","35.9525735076","13.9434477672","12.9982570059","9.3437733327","6.9454800323","5.90400438","0.1065604656","0.0101688","0.0522279024","0.09","0.0230641623","","0","0.002079","0.0000030981","0.000004","0.0000009614","0.0000012736","","0","0","","","1701.8921119258"
"2025-03-08","1151.7088189654","193.9750576153","239.6974312472","35.3676371392","12.6761017321","12.6683181994","8.9179124825","6.8308430194","5.9040049824","0.1065604656","0.0097524","0.0521779024","0.09","0.0281990323","","0","0.002079","0.0000027173","0.0000032","0.0000014389","0.0000015223","","0","0","","","1668.0349030617"
"2025-03-09","1152.184480944","193.6755996124","239.0193536805","35.3925010157","12.4389368895","12.5894819189","8.7920847312","6.781698953","5.9040039288","0.1065604656","0.0097548","0.0520929024","0.13","0.0284198828","","0","0.002079","0.0001566714","0.0000048","0.0000009606","0.0000010183","","0","0","","","1667.1072121751"
"2025-03-10","1218.5776656038","197.1700412267","245.341288173","37.5977129612","13.2503561841","12.9223398845","9.1789568354","6.8170567826","5.9040032976","0.1065604656","0.009926","0.0521979024","0.11","0.0285722857","","0.0035","0.002025","0.0000929439","0.0000032","0.0000014389","0.0000015216","","0","0","","","1747.072301707"
"2025-03-11","1203.2364172563","200.5723573815","245.8916738877","36.7662069854","13.777506483","13.0715537593","9.3323883291","6.9422131394","5.9040032976","0.1065604656","0.0099652","0.0505549992","0.08","0.0280559795","","0.0035","0.002025","0.0002942907","0.000004","0.0000014397","0.0000010174","","0","0","","","1735.7752829114"
"2025-03-12","1100.7214165368","196.6355254591","243.9234979363","36.4112110425","12.0392432963","13.006538962","9.4322500598","6.9401328769","5.9040032976","0.1065604656","0.0099604","0.0521479024","0.09","0.0281314559","0.097885","0.0035","0.002079","0.0002453642","0.0000048","0.0000009606","0.0000017701","","0","0","","","1625.4043365861"
"2025-03-13","1082.528554968","195.6441890184","244.179813193","36.2402881662","12.254516263","12.9084090684","9.45691917","6.8663772316","5.9040032976","0.1065604656","0.0100208","0.0505299992","0.11","0.0248448273","","0.0035","0.002079","0.0002943349","0.0000032","0.0000009598","0.0000012724","","0","0","","","1606.2909052354"
"2025-03-14","1061.1096920705","193.5159430171","246.2225735051","35.6186648953","10.7902701167","12.1185425837","8.9235962287","6.7006410293","5.9040041376","0.1065604656","0.0099392","0.0521979024","0.09","0.0265330866","","0.0035","0.002052","0.0001651742","0.000004","0.0000014389","0.0000010183","","0","0","","","1581.19488187"
"2025-03-15","1069.9244630129","194.1836592266","240.2019860164","36.0976806945","11.2997686179","12.5788123705","9.0462534431","6.723083899","5.9040043824","0.1065604656","0.0096616","0.0521229024","0.09","0.0271865442","","0.0035","0.002025","0.0001611747","0.0000032","0.0000009606","0.0000012724","","0","0","","","1586.2509347832"
"2025-03-16","1057.6605999537","193.782994952","236.7349859472","35.6100935339","11.9901401699","12.7557598835","9.22545533","6.8713009257","5.9040036648","0.1065604656","0.010072","0.0521329024","0.11","0.0284013092","","0.0084","0.002106","0.0000861397","0.000004","0.0000014389","0.0000015202","","0","0","","","1570.8531001367"
"2025-03-17","1100.0025146458","197.7347845316","243.822887371","36.8552366253","12.0533902074","13.0296063054","9.4019488464","6.9471188207","5.9040033048","0.1065604656","0.0103608","0.0520929024","0.08","0.0262762818","","0.007","0.001545","0.0000741397","0.000004","0.0000004806","0.0000007608","","0","0","","","1626.0354054893"
"2025-03-18","1083.7112829783","195.2802761941","238.8372178446","36.5704755107","11.8173511639","12.9017348502","9.3312164593","6.9181863556","5.9040033048","0.1065604656","0.0098752","0.0520029024","0.11","0.0285250309","","0.0042","0.000837","0.0000491397","0.0000024","0.000000959","0.0000005049","","0","0","","","1601.583798264"
"2025-03-19","1094.2703284866","197.1037994077","235.3325669682","36.8215581249","12.0365665857","12.9020753994","9.4146723848","6.8837574901","5.9040033048","0.1065604656","0.0101552","0.0521029024","0.09","0.0282208187","","0.0056","0.000921","0.0000196397","","","","","0","0","","","1610.9629081786"
"2025-03-20","1105.8161676349","196.1137416853","236.7643227589","36.8553728819","12.2696319912","12.9046028889","9.5043626713","6.8804817919","5.9040033048","0.1065604656","0.0100732","0.0519979024","0.08","0.0261391093","","","0.000762","0.0000196397","0.0000008","","","","0","0","","","1623.2882407261"
"2025-03-21","1077.1498123831","194.8359565888","237.7831926938","36.6042117331","12.3720223381","12.8137905609","9.4623046742","6.8573689081","5.9040040416","0.1065604656","0.0101864","0.0519879024","0.1","0.0285256046","","","0.000864","0.0000196397","","","","","0","0","","","1594.080807934"
"2025-03-22","1067.8718348802","196.0416033569","238.07009859","36.1323976896","11.8322342199","12.7992102931","9.2843153241","6.8199729152","5.9040046512","0.1065604656","0.0097672","0.0519729024","0.08","0.0285325061","","","0.00081","0.0000196397","","","","","0","0","","","1585.033334634"
