account_id,service_name,2025-04-23,2025-04-24,2025-04-25,total_cost
339712810712,AmazonCloudWatch,0.96,0.96,0.96,5.8
339712810712,AWS Key Management Service,0,0,0.01,0.01
339712810712,Amazon DynamoDB,0.51,0.51,0.51,3.57
339712810712,CloudWatch Events,0,0,0,0
339712810712,AWS Lambda,0,0,0,0
339712810712,EC2 - Other,81.66,82.2,79.35,540.6
339712810712,Amazon EC2 Container Registry (ECR),13.03,13.08,13.13,90.81
339712810712,AWS Glue,0.06,0.11,0.11,0.68
339712810712,AWS Step Functions,0,0,0,0
339712810712,Amazon Elastic Compute Cloud - Compute,134.1,134.02,126.6,835.47
339712810712,Amazon Virtual Private Cloud,17.01,17.05,16.96,116.95
339712810712,AWS CloudFormation,0,0,0,0
339712810712,Amazon Elastic Load Balancing,2.95,2.95,2.95,20.59
339712810712,AWS Service Catalog,0.01,0.01,0,0.06
340077773684,Amazon Athena,0,0,0,0
340077773684,Amazon Simple Queue Service,4.49,3.9,3.66,28.96
340077773684,Amazon QuickSight,46.4,46.4,46.4,324.8
340077773684,Amazon Elastic Container Service for Kubernetes,34.93,26.4,26.4,241.33
340077773684,AWS Cost Explorer,5.02,2.32,1.81,16.91
340077773684,Amazon Simple Storage Service,426.15,426.98,427.81,2996.77
340077773684,Amazon Simple Workflow Service,0,0,0,0
340077773684,Amazon Kinesis,13.87,13.87,13.87,97.09
340077773684,Amazon Simple Email Service,0,0,0,0
340077773684,Amazon Simple Notification Service,0.01,0.01,0.01,0.07
340077773684,Amazon ElastiCache,27.4,26.79,27.34,191.31
340077773684,AWS Secrets Manager,3.27,3.43,3.45,23.59
340077773684,Amazon Elastic File System,0.01,0.01,0.01,0.07
340077773684,AWS CloudTrail,0,0,0,0
340077773684,AmazonCloudWatch,168.38,345.8,434.18,1557.27
340077773684,Amazon GuardDuty,35.96,35.89,35.34,267.16
340077773684,AWS Key Management Service,5.97,6.24,6.2,41.14
340077773684,Amazon DynamoDB,2.28,2.28,2.28,15.96
340077773684,Amazon Elastic MapReduce,30.24,30.24,30.24,211.7
340077773684,Amazon SageMaker,455.3,483.36,376.14,2961.3
340077773684,Amazon Kinesis Firehose,0.15,0.15,0.15,1
340077773684,CloudWatch Events,0.01,0.01,0.01,0.05
340077773684,AWS Lambda,0.72,0.69,0.69,4.99
340077773684,EC2 - Other,3778.08,3745.16,3711.77,26606.88
340077773684,Amazon EC2 Container Registry (ECR),44.41,44.48,44.54,310.56
340077773684,AWS Glue,23.27,23.47,23.48,161.72
340077773684,Amazon Relational Database Service,34.75,34.75,34.93,243.43
340077773684,AWS Step Functions,0,0,0,0
340077773684,Amazon Elastic Compute Cloud - Compute,1353.72,1359.5,1349.13,9295.58
340077773684,AWS Config,68.92,84.53,71.65,436.59
340077773684,AWS Backup,0,0,0,0
340077773684,Amazon Virtual Private Cloud,105.68,105.54,105.04,735.42
340077773684,AWS CloudShell,0,0,0,0
340077773684,Amazon Managed Streaming for Apache Kafka,138.61,138.18,137.93,967.52
340077773684,Amazon Elastic Load Balancing,95.89,104.89,100.34,689.12
340077773684,Amazon Route 53,1.27,1.22,1.29,8.8
340077773684,AWS Service Catalog,0.02,0.03,0.01,0.15
340677782776,Amazon Simple Queue Service,0.1,0.09,0.09,0.64
340677782776,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,16.8
340677782776,AWS Network Firewall,30.85,31.49,31.03,217.56
340677782776,AWS Cost Explorer,0.03,0.07,0.05,0.4
340677782776,Amazon Simple Storage Service,8.09,6.87,6.66,48.79
340677782776,Amazon Simple Workflow Service,0,0,0,0
340677782776,Amazon Simple Notification Service,0,0,0,0
340677782776,AWS Secrets Manager,0.31,0.32,0.33,2.24
340677782776,Amazon Elastic File System,0.01,0.01,0.01,0.07
340677782776,AWS CloudTrail,0,0,0,0
340677782776,AmazonCloudWatch,4.71,5.49,5.03,35.42
340677782776,AWS Key Management Service,0.04,0.04,0.04,0.28
340677782776,CloudWatch Events,0,0,0,0
340677782776,AWS Lambda,0,0,0,0
340677782776,EC2 - Other,67.78,69.33,68.46,478.82
340677782776,Amazon EC2 Container Registry (ECR),0.23,0.23,0.23,1.61
340677782776,AWS Glue,0,0,0,0
340677782776,AWS Step Functions,0,0,0,0
340677782776,Amazon Elastic Compute Cloud - Compute,122.16,123.93,121.63,854.31
340677782776,AWS Backup,0,0,0,0
340677782776,Amazon Virtual Private Cloud,9.28,9.29,9.36,64.86
340677782776,Amazon Elastic Load Balancing,2.72,2.81,2.74,19.44
340677782776,AWS Service Catalog,0.01,0.01,0,0.06
352506242819,Amazon Athena,0,0,0,3.8
352506242819,Amazon Simple Queue Service,0.01,0.01,0.01,0.07
352506242819,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,16.8
352506242819,AWS Cost Explorer,0.03,0.09,0.07,0.49
352506242819,AWS X-Ray,0,0,0,0
352506242819,Amazon Simple Storage Service,109.48,107,104.91,743.35
352506242819,Amazon Simple Workflow Service,0,0,0,0
352506242819,Amazon Simple Email Service,0.02,0.01,0.01,0.12
352506242819,Amazon Simple Notification Service,0,0,0,0
352506242819,AWS Secrets Manager,0.28,0.29,0.29,2.02
352506242819,AmazonCloudWatch,95.91,97.86,97.78,683.63
352506242819,AWS CloudTrail,0,0,0,0
352506242819,Amazon OpenSearch Service,260.12,274.61,265.92,1832.13
352506242819,AWS Key Management Service,0.04,0.04,0.04,0.28
352506242819,Amazon DynamoDB,394.43,437.97,420.28,2952.52
352506242819,CloudWatch Events,0,0,0,0
352506242819,AWS Lambda,45.73,47,47.07,327.35
352506242819,EC2 - Other,2720.55,2734.8,2738.95,19129.81
352506242819,Amazon EC2 Container Registry (ECR),0.01,0.01,0.01,0.07
352506242819,Amazon DocumentDB (with MongoDB compatibility),383.06,383.04,383.05,2681.37
352506242819,AWS Glue,0,0,0,0
352506242819,Amazon Relational Database Service,13631.24,13642.56,13655.06,95039.98
352506242819,DynamoDB Accelerator (DAX),88.13,88.13,88.13,616.91
352506242819,AWS Step Functions,0,0,0,0
352506242819,Amazon Elastic Compute Cloud - Compute,2032.11,2033.85,2017.01,14113.24
352506242819,Amazon API Gateway,456.05,469.26,470.55,3269.43
352506242819,AWS Backup,0.18,0.18,0.18,1.26
352506242819,Amazon Virtual Private Cloud,20.38,20.94,20.8,144.52
352506242819,Amazon Elastic Load Balancing,94.84,96.05,98.25,694.35
352506242819,Amazon Route 53,0.11,0.11,0.1,0.73
352506242819,AWS Service Catalog,0.01,0.02,0.01,0.11
359716425895,Amazon Athena,10.21,14.99,10.51,64
359716425895,Amazon CloudFront,0.01,0.01,0.02,0.07
359716425895,Amazon Simple Queue Service,0,0,0,0
359716425895,Amazon QuickSight,0,0,0,0
359716425895,Amazon Elastic Container Service for Kubernetes,12,12,12,84
359716425895,AWS Cost Explorer,0.02,0.06,0.05,0.37
359716425895,AWS WAF,0.2,0.2,0.22,1.42
359716425895,Amazon Simple Storage Service,165.19,176.95,166.58,1146.04
359716425895,Amazon Simple Workflow Service,0,0,0,0
359716425895,Amazon Simple Email Service,1.29,1.24,1.28,9.27
359716425895,Amazon Simple Notification Service,0,0,0,0
359716425895,Amazon ElastiCache,0,0,0,0
359716425895,AWS Secrets Manager,1.29,1.29,1.31,9
359716425895,Amazon Elastic File System,0.17,0.17,0.17,1.19
359716425895,AWS CloudTrail,0,0,0,0
359716425895,AmazonCloudWatch,2.01,2.06,2.03,13.92
359716425895,AWS Key Management Service,0.11,0.12,0.12,0.79
359716425895,Amazon DynamoDB,0.23,0.23,0.23,1.61
359716425895,Amazon Elastic MapReduce,7.18,15.64,6.76,56.77
359716425895,CloudWatch Events,0,0,0,0
359716425895,AWS Lambda,0,0,0,0
359716425895,EC2 - Other,971.42,954.8,844.53,6570.66
359716425895,Amazon EC2 Container Registry (ECR),5.21,5.22,5.23,36.53
359716425895,AWS Transfer Family,7.21,7.21,7.21,50.46
359716425895,AWS Glue,0.04,0.04,0.05,0.29
359716425895,Amazon Relational Database Service,0.03,0.03,0.03,0.21
359716425895,AWS Step Functions,0,0,0,0
359716425895,Amazon Elastic Compute Cloud - Compute,622.22,653.05,624.42,4335.3
359716425895,Amazon API Gateway,0,0,0,0
359716425895,AWS Backup,0.06,0.06,0.06,0.42
359716425895,Amazon Virtual Private Cloud,15.91,15.83,15.99,111.63
359716425895,Amazon Elastic Load Balancing,87.81,82.39,75.96,613.98
359716425895,Amazon Route 53,0.02,0.01,0.01,0.09
359716425895,Amazon Glacier,0,0,0,0
359716425895,AWS Service Catalog,0.19,0.2,0.07,1.15
367464822874,Amazon Simple Queue Service,0,0,0,0
367464822874,AWS Cost Explorer,0.04,0.07,0.05,0.42
367464822874,Amazon Simple Storage Service,0,0,0.01,0.01
367464822874,Amazon Simple Workflow Service,0,0,0,0
367464822874,Amazon Simple Notification Service,0,0,0,0
367464822874,AWS Secrets Manager,0,0,0,0
367464822874,Amazon Elastic File System,0,0,0,0
367464822874,AWS CloudTrail,0,0,0,0
367464822874,AmazonCloudWatch,0,0,0,0
367464822874,AWS Key Management Service,0,0,0.01,0.01
367464822874,EC2 - Other,3.34,3.34,3.34,23.38
367464822874,Amazon EC2 Container Registry (ECR),0.01,0.01,0.01,0.07
367464822874,AWS Glue,0,0,0,0
367464822874,Amazon Relational Database Service,0.01,0.01,0.01,0.07
367464822874,AWS Step Functions,0,0,0,0
367464822874,Amazon Elastic Compute Cloud - Compute,0,0,0,0
367464822874,AWS Backup,0,0,0,0
367464822874,Amazon Virtual Private Cloud,4.56,4.56,4.56,31.92
367464822874,AWS Service Catalog,0,0.01,0,0.05
368920154232,Amazon Simple Queue Service,0.3,0.3,0.29,1.89
368920154232,Amazon Elastic Container Service for Kubernetes,4.8,4.8,4.8,33.6
368920154232,AWS Cost Explorer,0.02,0.07,0.05,0.4
368920154232,Amazon Simple Storage Service,0.01,0.01,0.02,0.08
368920154232,Amazon Simple Workflow Service,0,0,0,0
368920154232,Amazon Simple Email Service,0.02,0,0,0.03
368920154232,Amazon Simple Notification Service,0,0,0,0
368920154232,AWS Secrets Manager,0.01,0.01,0.01,0.07
368920154232,Amazon Elastic File System,0.03,0.03,0.02,0.17
368920154232,AWS CloudTrail,0,0,0,0
368920154232,AmazonCloudWatch,1.13,1.17,1.06,6.77
368920154232,AWS Key Management Service,0,0,0.01,0.01
368920154232,Amazon DynamoDB,0.04,0.04,0.04,0.28
368920154232,AWS Lambda,8.39,8.44,8.35,57.32
368920154232,EC2 - Other,9.86,9.82,9.81,68.68
368920154232,Amazon EC2 Container Registry (ECR),0.55,0.55,0.55,3.85
368920154232,AWS Glue,0,0,0,0
368920154232,Amazon Relational Database Service,0,0,0,0
368920154232,AWS Step Functions,0,0,0,0
368920154232,Amazon Elastic Compute Cloud - Compute,3.99,4,4.01,27.73
368920154232,Amazon API Gateway,1.39,1.96,1.12,7.24
368920154232,AWS Backup,0,0,0,0
368920154232,Amazon Virtual Private Cloud,15.96,15.96,15.96,111.69
368920154232,Amazon Elastic Load Balancing,1.85,1.85,1.85,12.95
368920154232,AWS Service Catalog,0.01,0.02,0.01,0.1
381491835802,Amazon Athena,0,0.61,0,0.61
381491835802,Amazon Simple Queue Service,0,0,0,0
381491835802,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,16.8
381491835802,AWS Cost Explorer,0.04,0.08,0.06,0.51
381491835802,Amazon Simple Storage Service,255.38,309.63,118.09,1158.38
381491835802,Amazon Simple Workflow Service,0,0,0,0
381491835802,Amazon Kinesis,0.42,0.42,0.42,2.94
381491835802,Amazon Simple Email Service,0,0,0,0
381491835802,Amazon Simple Notification Service,0,0,0,0
381491835802,AWS Secrets Manager,0.56,0.56,0.57,3.88
381491835802,AmazonCloudWatch,3.89,3.89,3.89,24.56
381491835802,AWS CloudTrail,0,0,0,0
381491835802,AWS Key Management Service,0,0,0,0
381491835802,Amazon DynamoDB,0.2,0.2,0.2,1.4
381491835802,CloudWatch Events,0,0,0,0
381491835802,AWS Lambda,0,0,0,0
381491835802,EC2 - Other,1221.26,1311.53,1371.49,8226.28
381491835802,AWS Glue,0,0,0,0
381491835802,AWS Step Functions,0,0,0,0
381491835802,Amazon Elastic Compute Cloud - Compute,1364.86,1369.51,1368.87,9213.03
381491835802,Amazon Virtual Private Cloud,16.85,16.82,16.61,117.23
381491835802,Amazon Elastic Load Balancing,47.88,48.57,48.32,334.73
381491835802,AWS Service Catalog,0.01,0.01,0,0.06
389881277731,Amazon Simple Workflow Service,0,0,0,0
389881277731,AWS Lambda,0,0,0,0
389881277731,AWS Step Functions,0,0,0,0
389881277731,Amazon Simple Storage Service,0.05,0.05,0.05,0.33
389881277731,EC2 - Other,8.03,8.03,8.03,56.25
389881277731,Amazon Elastic Compute Cloud - Compute,5.05,5.05,5.05,35.35
389881277731,Amazon Simple Queue Service,0,0,0,0
389881277731,Amazon Simple Notification Service,0,0,0,0
389881277731,Amazon Virtual Private Cloud,11.28,11.28,11.2,78.72
389881277731,AWS Secrets Manager,0,0,0,0
389881277731,AmazonCloudWatch,0.07,0.07,0.07,0.49
389881277731,AWS CloudTrail,0,0,0,0
389881277731,AWS Cost Explorer,0.15,0.16,0.12,0.89
389881277731,Amazon Elastic Load Balancing,2.06,2.05,2.04,14.18
389881277731,AWS Glue,0,0,0,0
389881277731,AWS Service Catalog,0.01,0.01,0,0.06
389881277731,AWS Key Management Service,0,0,0.01,0.01
407648374860,AWS Systems Manager,0,0,0,0
407648374860,Amazon Simple Workflow Service,0,0,0,0
407648374860,AWS Step Functions,0,0,0,0
407648374860,Amazon Simple Storage Service,235.01,226.73,227.1,1594.1
407648374860,EC2 - Other,3.47,3.47,3.7,24.73
407648374860,Amazon Elastic Compute Cloud - Compute,0,0,0.92,0.92
407648374860,Amazon Simple Queue Service,0,0,0,0
407648374860,Amazon Simple Notification Service,0,0,0,0
407648374860,AWS Secrets Manager,0,0,0,0
407648374860,Amazon Route 53,0,0,0,0
407648374860,Amazon Virtual Private Cloud,1.56,1.56,1.56,10.92
407648374860,AWS CloudTrail,0,0,0,0
407648374860,AWS Cost Explorer,0.02,0.07,0.05,0.4
407648374860,AmazonCloudWatch,0,0,0,0
407648374860,AWS Glue,0,0,0,0
407648374860,AWS Service Catalog,0.01,0.01,0,0.06
407648374860,AWS Key Management Service,0,0,0,0
419830208690,Amazon Simple Queue Service,0,0,0,0
419830208690,AWS Cost Explorer,0.2,0.15,0.1,0.87
419830208690,Amazon Simple Storage Service,12.84,13.1,13.05,90.59
419830208690,Amazon Simple Workflow Service,0,0,0,0
419830208690,Amazon Simple Notification Service,0,0,0,0
419830208690,Amazon ElastiCache,5.68,6.66,6.46,44.64
419830208690,AWS Secrets Manager,0,0,0,0
419830208690,AmazonCloudWatch,2.36,2.36,2.36,16.52
419830208690,AWS CloudTrail,0,0,0,0
419830208690,Amazon GuardDuty,2.86,2.9,2.98,21.91
419830208690,AWS Key Management Service,0.11,0.11,0.11,0.77
419830208690,Amazon DynamoDB,0.21,0.21,0.21,1.47
419830208690,CloudWatch Events,0,0,0,0
419830208690,AWS Lambda,0.01,0,0.01,0.06
419830208690,EC2 - Other,502.44,502.66,502.72,3518.28
419830208690,AWS Glue,0.13,0.13,0.13,0.69
419830208690,AWS Step Functions,0,0,0,0
419830208690,Amazon Elastic Compute Cloud - Compute,114.98,115.38,114.73,803.63
419830208690,Amazon Virtual Private Cloud,13.96,13.98,13.98,97.83
419830208690,Amazon Elastic Load Balancing,14.67,14.88,14.86,103.87
419830208690,Amazon Route 53,0.12,0.12,0.12,0.84
419830208690,AWS Service Catalog,0.02,0.02,0.01,0.12
423969094700,Amazon Simple Queue Service,0,0,0,0
423969094700,Amazon Elastic Container Service for Kubernetes,9.6,9.6,9.6,67.2
423969094700,AWS Cost Explorer,0.1,0.13,0.11,0.84
423969094700,Amazon Simple Storage Service,7.59,7.46,7.81,52.96
423969094700,Amazon Simple Workflow Service,0,0,0,0
423969094700,Amazon Simple Notification Service,0,0,0,0
423969094700,AWS CodeArtifact,0,0,0,0
423969094700,AWS Secrets Manager,0.24,0.25,0.26,1.75
423969094700,Amazon ElastiCache,1.01,1.01,1.01,7.07
423969094700,Amazon Elastic File System,0,0.01,0,0.01
423969094700,AWS CloudTrail,0,0,0,0
423969094700,AmazonCloudWatch,3.42,3.43,3.38,23.74
423969094700,AWS Key Management Service,0.91,0.91,0.92,6.38
423969094700,Amazon DynamoDB,0.91,0.91,0.91,6.37
423969094700,CloudWatch Events,0,0,0,0
423969094700,AWS Lambda,0,0,0,0
423969094700,EC2 - Other,342.81,359.35,337.04,2375.43
423969094700,Amazon EC2 Container Registry (ECR),0.81,0.81,0.81,5.67
423969094700,AWS Glue,2.9,2.97,2.92,20.17
423969094700,Amazon Relational Database Service,23.05,23.05,23.05,161.35
423969094700,AWS Step Functions,0,0,0,0
423969094700,Amazon Elastic Compute Cloud - Compute,731.61,747.42,729.61,5102.41
423969094700,Amazon Virtual Private Cloud,24.46,23.81,24.94,170.93
423969094700,AWS CloudFormation,0,0,0,0
423969094700,Amazon Elastic Load Balancing,48.79,67,48.95,423.57
423969094700,Amazon Route 53,0.1,0.1,0.13,0.76
423969094700,AWS Service Catalog,0.01,0.01,0,0.06
424503791295,AWS Direct Connect,5.59,5.19,5.3,39.1
424503791295,Amazon Simple Queue Service,1.31,2.16,1.29,12.18
424503791295,Amazon QuickSight,3.2,3.2,3.2,22.4
424503791295,Amazon Elastic Container Service for Kubernetes,4.8,4.8,4.8,33.6
424503791295,AWS Network Firewall,22.09,21.6,22.04,154.19
424503791295,AWS Cost Explorer,0.09,0.1,0.09,0.68
424503791295,AWS WAF,0.2,0.2,0.2,1.4
424503791295,AWS X-Ray,0,0,0,0
424503791295,Amazon Simple Storage Service,253.31,255.94,251.69,1779.2
424503791295,Amazon Simple Workflow Service,0,0,0,0
424503791295,Amazon Simple Notification Service,0,0,0,0
424503791295,Amazon ElastiCache,44.64,44.64,44.64,312.48
424503791295,AWS Secrets Manager,0.44,0.46,0.47,3.21
424503791295,Amazon Elastic File System,82.89,81.01,79.94,558.66
424503791295,AWS CloudTrail,0,0,0,0
424503791295,AmazonCloudWatch,96.65,95.69,99.71,671.93
424503791295,Amazon OpenSearch Service,20.47,20.47,20.47,143.29
424503791295,AWS Key Management Service,1.35,1.35,1.36,9.46
424503791295,Amazon DynamoDB,8.13,8.13,8.12,56.96
424503791295,CloudWatch Events,0.01,0.01,0.01,0.07
424503791295,AWS Lambda,2.35,2.22,3.34,17.87
424503791295,EC2 - Other,2117.23,2066.8,2046.03,14673.2
424503791295,Amazon EC2 Container Registry (ECR),0.56,0.57,0.58,3.87
424503791295,AWS Glue,0,0,0,0
424503791295,Amazon Relational Database Service,0,0,0,0
424503791295,AWS Global Accelerator,0.6,0.6,0.6,4.2
424503791295,AWS Step Functions,0,0,0,0
424503791295,Amazon Elastic Compute Cloud - Compute,1677.42,1685.05,1661.47,11785.13
424503791295,AWS Config,0,0,0,0
424503791295,AWS Backup,5.46,5.46,5.47,37.08
424503791295,Amazon Virtual Private Cloud,54.96,56.13,57.42,380.39
424503791295,Amazon Elastic Load Balancing,100,100.78,100.1,702.34
424503791295,Amazon Route 53,0,0,0,0
424503791295,AWS Service Catalog,0.01,0.02,0.01,0.09
439726107081,Amazon Simple Queue Service,0,0,0,0
439726107081,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,56.62
439726107081,AWS Cost Explorer,0.04,0.07,0.05,0.42
439726107081,Amazon Simple Storage Service,0.02,0.01,0.01,0.2
439726107081,Amazon Simple Workflow Service,0,0,0,0
439726107081,Amazon Simple Notification Service,0,0,0,0
439726107081,Amazon ElastiCache,2.25,2.28,2.1,15.32
439726107081,AWS Secrets Manager,0.14,0.15,0.15,1.04
439726107081,Amazon Elastic File System,0,0,0,0
439726107081,AWS CloudTrail,0,0,0,0
439726107081,AmazonCloudWatch,0.04,0.04,0.04,0.28
439726107081,AWS Key Management Service,0.07,0.07,0.07,0.49
439726107081,Amazon DynamoDB,0.02,0.02,0.02,0.14
439726107081,CloudWatch Events,0,0,0,0
439726107081,AWS Lambda,0.98,0.98,0.98,6.86
439726107081,EC2 - Other,10,10.38,10.19,70.54
439726107081,Amazon EC2 Container Registry (ECR),0.99,1,1.01,6.96
439726107081,AWS Glue,0,0,0,0
439726107081,AWS Step Functions,0,0,0,0
439726107081,Amazon Elastic Compute Cloud - Compute,19.25,20.24,20.01,112.82
439726107081,AWS Backup,0,0,0,0
439726107081,Amazon Virtual Private Cloud,6.96,6.97,6.96,48.74
439726107081,Amazon Managed Streaming for Apache Kafka,2.74,2.74,2.74,19.18
439726107081,Amazon Elastic Load Balancing,4.02,4.02,4.02,28.14
439726107081,Amazon Route 53,6,6,6,42
439726107081,AWS Service Catalog,0.01,0.01,0,0.06
442447453008,Amazon Simple Queue Service,0,0,0,0
442447453008,AWS Cost Explorer,0.02,0.06,0.05,0.37
442447453008,Amazon Simple Storage Service,9.36,8.53,9.73,64.13
442447453008,Amazon Simple Workflow Service,0,0,0,0
442447453008,Amazon Simple Notification Service,0,0,0,0
442447453008,Amazon ElastiCache,5.62,5.62,5.47,39.29
442447453008,AWS Secrets Manager,0.08,0.08,0.08,0.56
442447453008,Amazon Elastic File System,0,0,0,0
442447453008,AWS CloudTrail,0,0,0,0
442447453008,AmazonCloudWatch,0.2,0.2,0.2,1.41
442447453008,AWS Key Management Service,0,0.01,0.01,0.02
442447453008,Amazon DynamoDB,0.3,0.3,0.3,2.1
442447453008,CloudWatch Events,0,0,0,0
442447453008,AWS Lambda,0,0,0,0
442447453008,EC2 - Other,47.11,46.9,47.31,329.38
442447453008,Amazon EC2 Container Registry (ECR),0.06,0.06,0.06,0.42
442447453008,AWS Glue,0,0,0,0
442447453008,Amazon Relational Database Service,40.25,39.81,36.49,255.88
442447453008,AWS Step Functions,0,0,0,0
442447453008,Amazon Elastic Compute Cloud - Compute,48.1,48.08,47.91,335.43
442447453008,AWS Backup,0,0,0,0
442447453008,Amazon Virtual Private Cloud,18.3,18.29,18.27,127.9
442447453008,Amazon Managed Streaming for Apache Kafka,18.34,18.34,18.34,128.39
442447453008,Amazon Elastic Load Balancing,8.47,8.38,8.45,59.02
442447453008,AWS Service Catalog,0.01,0.01,0,0.06
445736908015,AWS Direct Connect,1.44,1.44,1.44,10.08
445736908015,Amazon Simple Queue Service,0.12,0.34,0.36,1.31
445736908015,AWS Cost Explorer,0.06,0.09,0.07,0.53
445736908015,AWS WAF,0.31,0.31,0.3,2.14
445736908015,Amazon Simple Storage Service,67.98,68.22,68.74,476.84
445736908015,Amazon Simple Workflow Service,0,0,0,0
445736908015,Amazon Simple Email Service,0,0,0,0
445736908015,Amazon Simple Notification Service,0.01,0.01,0.01,0.07
445736908015,AWS Secrets Manager,0.38,0.4,0.4,2.74
445736908015,AmazonCloudWatch,54.75,54.83,54.9,383.34
445736908015,AWS CloudTrail,0,0,0,0
445736908015,AWS Key Management Service,0.14,0.14,0.14,0.98
445736908015,Amazon DynamoDB,0.43,0.43,0.43,3.01
445736908015,CloudWatch Events,0.01,0.01,0.01,0.07
445736908015,AWS Lambda,0.01,0.01,0.01,0.06
445736908015,EC2 - Other,1570.27,1562.07,1559.4,10928.96
445736908015,Amazon EC2 Container Registry (ECR),0,0,0,0
445736908015,AWS Glue,0,0,0,0
445736908015,AWS Step Functions,0,0,0,0
445736908015,Amazon Elastic Compute Cloud - Compute,1143.66,1133.96,1116.13,7902.91
445736908015,Amazon Virtual Private Cloud,36.02,35.88,35.89,251.31
445736908015,Amazon Elastic Load Balancing,42.56,43.18,43.21,299.19
445736908015,Amazon Route 53,6,6,6,42
445736908015,AWS Service Catalog,0.01,0.02,0.01,0.11
453914767997,Amazon Simple Workflow Service,0,0,0,0
453914767997,AWS Lambda,0,0,0,0
453914767997,AWS Step Functions,0,0,0,0
453914767997,Amazon Simple Storage Service,0.09,0.09,0.09,0.63
453914767997,EC2 - Other,4.81,4.81,4.81,33.67
453914767997,Amazon Elastic Compute Cloud - Compute,0,0,0,0
453914767997,Amazon Simple Queue Service,0,0,0,0
453914767997,Amazon Simple Notification Service,0,0,0,0
453914767997,AWS Secrets Manager,0.06,0.07,0.07,0.48
453914767997,Amazon Virtual Private Cloud,0.24,0.24,0.24,1.68
453914767997,AmazonCloudWatch,0,0,0,0
453914767997,AWS CloudTrail,0,0,0,0
453914767997,AWS Cost Explorer,0.01,0.07,0.05,0.35
453914767997,AWS Glue,0,0,0,0
453914767997,AWS Service Catalog,0.01,0.01,0,0.06
453914767997,AWS Key Management Service,0,0,0.01,0.01
463470958933,Amazon Simple Workflow Service,0,0,0,0
463470958933,AWS Step Functions,0,0,0,0
463470958933,Amazon Simple Storage Service,0,0,0,0
463470958933,Amazon Simple Queue Service,0,0,0,0
463470958933,Amazon Simple Notification Service,0,0,0,0
463470958933,Amazon DevOps Guru,0,0,0,0
463470958933,AWS Secrets Manager,0,0,0,0
463470958933,AWS CloudTrail,0,0,0,0
463470958933,AWS Cost Explorer,0.01,0,0,0.09
463470958933,AWS Glue,0,0,0,0
463470958933,Amazon Relational Database Service,0.02,0,0,0.1
463470958933,AWS Service Catalog,0,0,0,0.03
463470958933,AWS Key Management Service,0,0,0,0
465354398947,AWS Service Catalog,0.01,0.01,0,0.06
465354398947,EC2 - Other,17.68,17.73,17.67,123.8
465354398947,Amazon Simple Workflow Service,0,0,0,0
465354398947,Amazon Elastic Load Balancing,1.15,1.15,1.15,8.05
465354398947,AWS Cost Explorer,0.04,0.1,0.06,0.54
465354398947,Amazon Simple Queue Service,0,0,0,0
465354398947,Amazon Elastic Compute Cloud - Compute,8.16,8.19,8.04,56.12
465354398947,AWS Key Management Service,0,0,0.01,0.01
465354398947,Amazon Simple Notification Service,0,0,0,0
465354398947,Amazon Virtual Private Cloud,5.52,5.52,5.52,38.64
465354398947,AWS Secrets Manager,0,0,0,0
465354398947,Amazon Simple Storage Service,0.15,0.16,0.16,1.07
465354398947,AWS CloudTrail,0,0,0,0
465354398947,Amazon DynamoDB,0.11,0.11,0.11,0.77
465354398947,AmazonCloudWatch,0.25,0.24,0.24,1.69
465354398947,AWS Lambda,0,0,0,0
465354398947,Amazon OpenSearch Service,8.62,8.62,8.62,60.34
465354398947,AWS Step Functions,0,0,0,0
465354398947,AWS Glue,0,0,0,0
469795226344,AWS Service Catalog,0.12,0.2,0.07,1.05
469795226344,Savings Plans for AWS Machine Learning,0,0,0,0
469795226344,Amazon Simple Workflow Service,0,0,0,0
469795226344,Amazon Glacier,0,0,0,0
469795226344,AWS Cost Explorer,16.21,14.9,24.12,156.8
469795226344,Amazon Simple Queue Service,0,0,0,0
469795226344,Savings Plans for AWS Compute usage,30.73,26.72,0.27,117.88
469795226344,AWS Key Management Service,0,0,0,0
469795226344,Amazon Simple Notification Service,0,0,0,0
469795226344,AWS Secrets Manager,0,0,0,0
469795226344,Amazon API Gateway,0,0,0,0
469795226344,Amazon Simple Storage Service,3.31,3.25,3.25,23.08
469795226344,Amazon QuickSight,20.51,20.51,20.51,143.57
469795226344,AWS CloudTrail,0,0,0,0
469795226344,Claude 3.5 Sonnet v2 (Amazon Bedrock Edition),0.06,0.01,0,0.2
469795226344,Claude 3.7 Sonnet (Amazon Bedrock Edition),0.04,0,0,0.27
469795226344,Amazon Athena,3.91,3.6,3.52,25.96
469795226344,AWS Config,0.02,0.02,0.02,0.14
469795226344,AmazonCloudWatch,0.06,0.06,0.06,0.42
469795226344,AWS Lambda,0.21,0.06,0.01,0.81
469795226344,Amazon OpenSearch Service,5.93,5.93,5.93,41.51
469795226344,AWS Step Functions,0,0,0,0
469795226344,AWS Glue,1.54,1.36,1.84,11.28
469795226344,Amazon Bedrock,0.59,0.19,0.01,2.03
470060591194,AWS Key Management Service,0,0,0.01,0.01
